Date,10-Year Treasury Yield,2-Year Treasury Yield,Federal Funds Effective Rate,1-Month Treasury Yield,3-Month Treasury Yield,5-Year Treasury Yield,20-Year Treasury Yield,30-Year Treasury Yield,15-Year Mortgage Rate,30-Year Mortgage Rate,US Dollar Index,VIX,CorporateBonds,Dow_Jones,HighDividend,FTNT,Gold,RealEstate,SP500,Materials,Energy,Industrials,Technology,Staples,Utilities,Healthcare,Discretionary,NASDAQ,CAPE Ratio,SP_GDP,10-Year Treasury Yield_MA_trend_dif,Federal Funds Effective Rate_trend,Federal Funds Effective Rate_MA_trend_dif,5-Year Treasury Yield_MA_trend_dif,20-Year Treasury Yield_MA_trend_dif,30-Year Treasury Yield_MA_trend_dif,10-Year Euro Gov Bond Yield_MA,10-Year Euro Gov Bond Yield_trend,3-Month Euro Gov Bond Yield_MA,3-Month Euro Gov Bond Yield_MA_trend_dif,3-Month China Gov Bond Yield_MA,3-Month China Gov Bond Yield_MA_trend_dif,CPI_MA_trend_dif,China CPI_MA,China CPI_MA_trend_dif,Europe CPI_MA,Europe CPI_MA_trend_dif,Unemployment Rate_MA_trend_dif,Consumer Confidence Index_MA,Consumer Confidence Index_MA_trend_dif,Government Debt_MA_trend_dif,Debt Service vs Disposable Income_MA,Debt Service vs Disposable Income_MA_trend_dif,Credit Card Delinquency_trend,US Dollar Index_MA_trend_dif,Corporate Profits_MA_trend_dif,EBIT_MA_trend_dif,Retained Earnings_MA,Retained Earnings_MA_trend_dif,VIX_MA,VIX_MA_trend_dif,Residential Property Prices_MA_trend_dif,Housing Starts_MA,Industrial Production_MA,Industrial Production_MA_trend_dif,CorporateBonds_MA,CorporateBonds_trend,CorporateBonds_MA_trend_dif,FTNT_MA,FTNT_MA_trend_dif,Gold_MA,Gold_MA_trend_dif,RealEstate_MA,RealEstate_trend,RealEstate_MA_trend_dif,Materials_MA,Materials_trend,Energy_MA,Energy_MA_trend_dif,Financials_MA,Financials_trend,Financials_MA_trend_dif,Technology_MA_trend_dif,Staples_trend,Staples_MA_trend_dif,Utilities_MA,Utilities_trend,Utilities_MA_trend_dif,Healthcare_MA,Healthcare_MA_trend_dif,Discretionary_MA,NASDAQ_MA,NASDAQ_trend,CAPE Ratio_MA,CAPE Ratio_MA_trend_dif,SP_GDP_trend_MA,Financials
2005-09-25,0.009414526373929921,0.01789516736347352,0.0,-0.01478849675965059,-0.005714285714285672,0.004938271604938427,0.001132064724673365,-0.003157011656658326,0.009398496240601517,0.010452961672473782,0.0,0.0041291411306518255,0.0,-0.020051878883369456,0.0,0.0,0.0,-0.003924338855354453,-0.01668038851491327,0.007452289394495826,0.005355818098541132,-0.01195598116539942,-0.019542512489974073,-0.015165021905155673,0.012529344178501378,-0.016563269468694353,-0.006083460822106812,-0.02014025866123681,-0.112611983542815,-0.011113108234047899,0.3451021280374249,3.9958647626441244,1.3006724549518167,0.5929345989992911,0.18002004391189264,0.12784276931775373,3.571253846153846,3.6228010353363707,2.143090384615385,0.7572305912730761,2.2326923076923078,0.2003206898965435,3.9154307806818167,2.3288461538461536,0.2705838706648529,2.7225336355751444,0.23938817012649638,-1.0419499083177062,91.73461538461538,-1.243678576147687,80320.92171502486,12.394956749999999,0.2112296223271528,3.5910367717150846,-0.8453746661968466,114.32695154775593,94452.95889683627,400820.25,19150.88470547879,13.001923076923076,-0.711045777453112,8.728225596208858,2042.7884615384614,96.07856153846153,3.253329919134913,0.0,-0.016991954413205786,-0.016991954413205786,0.0,0.014223748678619919,0.0,-0.021928386643298672,0.11207925356351413,0.08115098165063675,-0.030928271912877378,0.015320337735689603,0.051527346705438286,0.21349334716796875,-0.03884184479857364,0.016741477526151217,0.016851321687671696,0.00010984416152047885,-0.06424786709359276,0.026266414494779098,0.007088647548133216,0.08880998538090633,0.06750778007443264,-0.021302205306473684,0.03777595666738657,-0.015807012305403146,0.02024107712965745,4.564617450420673,-3.3416065437170914,0.014939433684404795,-0.007819519259205487,0.0010617454877545204,-0.020033031767247023
2005-10-02,0.021176470588235352,0.006297229219143552,0.01072386058981234,-0.010308404401417448,0.02011494252873569,0.008449997046488411,0.010940919037199182,0.013422818791946511,0.020484171322160183,0.018965517241379404,0.0,0.01919122686771768,0.0,-0.0021009674869988393,0.0,0.0,0.0,-0.011593342081084312,-0.001752342155185993,0.0155100119689493,0.013237169826497697,0.01378103178591461,-0.0017498668233301706,0.024197412090495307,0.012362303820196763,-0.00381284714444452,-0.009060559337594865,-0.0018385548921467376,0.08746755434622067,0.008631731436001652,0.344664943667115,4.009622405910961,1.2746224059109612,0.5826412292313448,0.18684022957238877,0.13726868567857764,3.5554096153846158,3.626165179182621,2.1429326923076926,0.7699261711263956,2.2053846153846153,0.22669752534296173,3.875459006928395,2.2634615384615384,0.3409283244003105,2.731529778236886,0.22894928934212855,-1.0296104898854832,91.44999999999999,-1.0702244393091433,79397.29237104952,12.401949057692308,0.21087199416051128,3.6019977582930056,-0.8675050327452283,109.31243163814452,95459.12452180381,404676.48076923075,15090.369361336809,12.985961538461538,-0.625643314413356,8.45554896981767,2044.3076923076924,96.0921346153846,3.2462785968049275,0.0,-0.016412252953915983,-0.016412252953915983,0.0,0.013841586280451873,0.0,-0.020917233229937465,0.11187105912428635,0.0798763834468958,-0.03199467567739056,0.004388735844538762,0.051018564756544656,0.21709775924682617,-0.043858068408287904,0.013498397973867564,0.0160640565585581,0.0025656585846905357,-0.05943390680235226,0.02587122427496606,0.004198168479443223,0.09439970896794246,0.06686240656606905,-0.02753730240187341,0.03761493242703951,-0.01633399095883428,0.017398980947641227,4.028653658353365,-3.3056413880265865,0.01372511722759487,-0.006833300924984182,0.0010477296381300185,0.005791629910873564
2005-10-09,0.011740309026836537,0.010765550239234423,0.007379765468884442,-0.002865329512894088,0.021325076898170647,0.011961722488038395,0.005470459518599591,0.006711409395973256,0.010948905109488871,0.011844331641285955,0.0,0.01919122686771768,0.0,0.007244688435192936,0.0,0.0,0.0,-0.010262222521709996,0.0026582805752252137,0.002677857486690305,-0.0014538244402613199,-0.011936163733418104,0.0030733114210996226,-0.0189001285793029,-0.016526574451148468,-0.01913885267517068,-0.02431490048505025,0.002127329135289291,-0.18750349971395108,-0.018503773941533217,0.34280045648756285,4.022919749105262,1.2490735952591083,0.5702012383461033,0.1928972975058274,0.14518916544915506,3.5395653846153845,3.629661496009372,2.142775,0.7825317530155389,2.178076923076923,0.2531656418134687,3.835162687685795,2.198076923076923,0.4113966144351231,2.7405259208986283,0.21835872193699757,-1.016828424648244,91.16538461538462,-0.8976574006274518,78539.64789457899,12.408941365384614,0.21046324617967116,3.613187253627558,-0.8899327304358309,104.25169954032754,96438.55371446884,408532.71153846156,11029.356938041223,12.977115384615384,-0.5458157148179303,8.17732214366535,2045.826923076923,96.10570769230769,3.2379357646828453,0.0,-0.01582272000798151,-0.01582272000798151,0.0,0.013454906038707679,0.0,-0.019893609431588757,0.08315577873816857,0.07859860588442716,-0.004557172853741409,-0.006750840407151442,0.05050707242767872,0.1603094981266902,0.01149498844718988,0.010330988810612606,0.015275376636234936,0.004944387825622331,-0.04944658655975984,0.025474072046807857,0.005916100826057782,0.07790506803072415,0.06620837766665641,-0.011696690364067744,0.04367219484769381,-0.023080597785321084,0.006145403935359075,3.2765409029447117,-3.267844331186474,0.011627008736921941,-0.004962494559841477,0.0010337509548990636,-0.012871671977023214
2005-10-16,-0.008892569124424099,0.021531100478468845,0.004035670347956544,-0.002865329512894088,0.023172367538564775,-0.00323572861773197,-0.00840336134453784,-0.009635974304068484,0.014440433212996373,0.00836120401337781,0.0,0.01919122686771768,0.0,-0.003366940866710799,0.0,0.0,0.0,-0.007171546757204217,-0.006204739493028688,-0.0012777650762971215,-0.0240261704349769,-0.00570449397950612,-0.000949855151277712,-0.003940450371891502,-0.006628873598148455,0.0019518602801058549,-0.009779624076691973,-0.001895694924963831,-0.05138710729504952,-0.005071134236680922,0.3368158260532663,4.035759707323071,1.223836630399994,0.5538848811218338,0.19492052919437874,0.1492949792995688,3.5237211538461537,3.6332867672244458,2.1426173076923076,0.7950450959524877,2.1507692307692308,0.27972441301629525,3.7945452417174863,2.1326923076923077,0.4819858806196282,2.7495220635603705,0.20761962492008523,-1.0036088745664697,90.88076923076923,-0.7259596369660954,77750.82319221925,12.415933673076923,0.21000172968935082,3.624598674532182,-0.9126579843795071,99.14596153755838,97392.17471921537,412388.9423076923,6968.10340984416,12.973846153846154,-0.47005971809185887,7.893629401322244,2047.3461538461538,96.11928076923078,3.2283222345460985,0.0,-0.015223649049479766,-0.015223649049479766,0.0,0.01306396873593775,0.0,-0.018858045393005132,0.06687751183143029,0.07731798990238309,0.010440478070952802,-0.001109930185171274,0.04999304939939016,0.15829775883601263,0.012048940748180303,0.017943400603074294,0.014485467034654576,-0.0034579335684197174,-0.047241122136474786,0.02507514881216701,0.005417738704040883,0.06287961739760178,0.06554601439471383,0.002666396997112047,0.04886612525353065,-0.02896494730649848,0.0030923256507286658,2.9486553485576925,-3.2282632386728345,0.012292001505388174,-0.005853965783360443,0.0010198112408912293,-0.0024028613837371315
2005-10-23,-0.02008928571428592,0.004910749302466266,0.004035670347956544,-0.002865329512894088,0.01965669988925811,-0.018433179723502335,-0.01680672268907568,-0.01927194860813697,0.005338078291815096,0.011608623548921893,0.0,0.01919122686771768,0.0,-0.0053733146944356935,0.0,0.0,0.0,-0.007171546757204217,-0.00455033593196652,-0.0012777650762971215,-0.0240261704349769,-0.011474810473977026,0.007996445698559063,0.005274585315301339,0.0032688272548515585,-0.018825827169239306,-0.0035043027899656076,0.00841710075643709,-0.02951860104139199,-0.002913041738279535,0.3311336136964167,4.048145200234511,1.1969913540806645,0.5379239604050494,0.19675461251753745,0.15419999506116344,3.5078769230769233,3.637037805591926,2.1424596153846154,0.8074639980188447,2.1234615384615383,0.30637321436021736,3.7536100576654405,2.0673076923076925,0.5526932879544808,2.758518206222112,0.19673512236974755,-0.9899569805051263,90.59615384615383,-0.5551134132637685,77033.60418250784,12.422925980769229,0.20948582301713436,3.6362255060764253,-0.9356809497366783,93.99641036498679,98320.9042866102,416245.17307692306,2906.861007715459,12.990192307692306,-0.41244867139898034,7.604554371578814,2048.8653846153848,96.13285384615385,3.2174586549794526,0.0,-0.014615330331804365,-0.014615330331804365,0.0,0.012669031274395906,0.0,-0.01781106494210534,0.06935303027813251,0.07603487192916737,0.006681841651034859,0.007947995112492489,0.04947667294030848,0.12768811445969802,0.04117901563474757,0.028082975974449746,0.01369451049958069,-0.014388465474869057,-0.04954193873294805,0.0246746428369765,0.0020209347458275337,0.056827508486234225,0.06487563391416672,0.008048125427932491,0.05002388587364784,-0.030813938795680177,0.0035317494319035457,3.2128835824819713,-3.18694542808192,0.013403891454707596,-0.0071914832455163905,0.0010059122739940977,0.0037864678970854215
2005-10-30,-0.0013110184029944683,0.00209974451777728,-0.0026525198938992522,0.0052340019102195545,0.015503875968992276,0.0019941724700873187,0.0029602750190985128,0.0009125489026825528,0.006208862154757133,0.009902672430198711,0.0,0.01919122686771768,0.0,0.016642720549146173,0.0,0.0,0.0,-0.006297016175707271,0.014137081796746775,0.010531704971405209,-0.0240261704349769,0.012290883406143704,0.0049896068322207165,0.009182324588637991,0.023064228960851585,0.0006620969431394563,-0.0012724466548704183,0.0060503247474916755,0.09129171937621387,0.009009118979903832,0.3226763977752132,4.060079151941031,1.168348382710262,0.518665673140057,0.19628271853201085,0.1560565622125969,3.4920326923076925,3.640911455066437,2.142301923076923,0.8197862961026252,2.0961538461538463,0.33311142295299634,3.712360494183514,2.001923076923077,0.6235160264794111,2.767514348883854,0.18570830561594676,-0.9758778622227346,90.31153846153846,-0.38510108249616337,76390.72813139483,12.429918288461538,0.20891393133850045,3.648061301225331,-0.9590017123606884,88.80422528774398,99225.64774257015,420101.4038461539,-1154.1217573663453,12.951346153846153,-0.29820945416443756,7.310180031343947,2050.3846153846152,96.14642692307692,3.2053655120574547,0.0,-0.013998050905580435,-0.013998050905580435,0.0,0.012270346703317364,0.0,-0.016753185626097067,0.07530421477097732,0.07474958391040755,-0.0005546308605697686,0.009331409747783955,0.04895811792267609,0.15771414683415338,0.009652421770226599,0.02556435878460224,0.01290268742272688,-0.012661671361875359,-0.04163352730023024,0.024272739669233857,0.004068635759227848,0.05795691563532902,0.06419754955761928,0.0062406339222902535,0.034759118006779596,-0.016240954417371226,-0.013657936683067909,2.2094210111177883,-3.1439376723129193,0.010914193842779273,-0.00492653533170067,0.0009920558073043414,0.01026684400485478
2005-11-06,-0.003068950653147662,0.0045988407565589196,-0.0050000000000000044,0.018508771929824586,0.012722646310432628,0.0035353237353473177,0.0012626262626261875,0.00021794469435437724,0.006958626427652992,0.008060325790444689,0.0,-0.0011957534726159125,0.0,0.013001604603184669,0.0,0.0,0.0,-0.011603837123221883,0.019282241338580253,0.013464643099835971,-0.0240261704349769,0.01483979661970758,0.007214627130666784,0.004332816481794621,-0.005152804030056912,0.013223260882258003,0.00770137323112563,0.009456687066064728,0.12627744698102025,0.012461683842783712,0.3156744658456443,4.071564490833187,1.1367567985254943,0.5013033794758361,0.19619573209816732,0.15832474252010886,3.4854673076923075,3.644904590627812,2.145967307692308,0.8281867887126833,2.0696153846153846,0.3591691868305986,3.701569110840552,1.973076923076923,0.6579128496237308,2.760030471811159,0.19102225315649157,-0.9632996952837498,90.09615384615383,-0.28513585486766146,75824.88398683071,12.436910596153846,0.20828448650235565,3.6600996804796475,-0.9826202894394243,83.57057217883676,100107.29905735678,423957.6346153846,-5214.60007118166,12.93846153846154,-0.208530171825128,7.010588708537284,2057.403846153846,96.19825576923078,3.15380736079517,0.0,-0.01337209463653722,-0.01337209463653722,0.0,0.011868164246119625,0.0,-0.015684918747514223,0.06779285577627328,0.07346245333685514,0.005669597560581857,0.0004172325134277344,0.0484375568378386,0.1652343089763935,0.0006114869705479697,0.02045132563664363,0.01211017585585962,-0.00834114978078401,-0.04081633874944629,0.023869622156946727,0.013742334512340356,0.04962776257441594,0.06351207084956707,0.013884308275151136,0.03230857849121094,-0.014482495672043256,-0.01260823469895583,2.5094228891225963,-3.0992862027428245,0.007946581224513074,-0.002182768121103235,0.0009782435692784267,0.010557890831801586
2005-11-13,-0.023605150214592308,-0.006711409395973034,1.2562814070304906e-05,0.023684210526315974,-0.002512562814070307,-0.015350877192982337,-0.020202020202020332,-0.02066115702479332,0.004267699853438445,0.004748128656719475,0.0,-0.017391325909860228,0.0,0.017396545877544023,0.0,0.0,0.0,0.00021171312078094306,0.013512478653086024,0.01879108821958042,0.0033327152348396893,0.014731387204464763,0.015679278678536357,0.013805445890937573,-0.008092986535508162,0.01402887394321306,0.009645047971353904,0.013199574005112735,0.09019817641501446,0.008901202744845509,0.31051196837212913,4.082604149448953,1.110104149448953,0.4854535257195107,0.19783840558378607,0.16196461760118996,3.478901923076923,3.649014118116158,2.1496326923076925,0.8364864664861589,2.043076923076923,0.38531511726333534,3.690469975945291,1.9442307692307692,0.6924194587108838,2.752546594738464,0.1961999716351155,-0.9503044802789145,89.88076923076923,-0.18596949007982744,75338.71271243878,12.443902903846153,0.207595946856987,3.672334331516849,-1.0065366301345904,78.2966035968559,100966.74091439927,427813.8653846154,-9274.33279309544,12.90576923076923,-0.09767554188498373,6.705862084976076,2064.423076923077,96.25008461538461,3.1010601335208037,0.0,-0.012737742223338254,-0.012737742223338254,0.0,0.011462729327524068,0.0,-0.0146067694001671,0.06950532473050632,0.07217380327221283,0.002668478541706515,-2.589592566856971e-05,0.04791515981169442,0.139711673443134,0.024593909903428274,0.026735892662635215,0.011317151524866079,-0.015418741137769136,-0.038389841886822124,0.023465470466029353,0.01208067153578784,0.03827744263869066,0.06281950352954907,0.024542060890858412,0.03686684828538161,-0.019732891951666536,-0.01421213150024414,2.252497746394231,-3.053036712393663,0.00768408278634891,-0.002143184718794858,0.0009644772638829329,0.0067026348593518525
2005-11-20,-0.01098901098901095,-0.009009009009009028,0.005025125628140614,0.015424164524421524,0.010075566750629594,-0.013363028953229494,-0.012371134020618513,-0.012658227848101333,0.0016977928692700761,0.0015723270440251014,0.0,-0.01319991800677095,0.0,0.00737384299850774,0.0,0.0,0.0,0.012027263364783769,0.011069825790709809,0.018884739744665646,0.004504024489166258,0.012263446055823746,0.018912071061621516,-0.004255699366961019,0.01729696806039671,0.005791826877035389,0.004846758960681319,0.011169322616642274,0.07489151617113608,0.007390665707485317,0.3062269185924249,4.093201064332582,1.0820472181787357,0.4713094903671404,0.20024782026051113,0.16620551956553253,3.472336538461539,3.653236974067319,2.153298076923077,0.8446832811581655,2.0165384615384614,0.4115485964466208,3.6790663589878534,1.9153846153846155,0.7270331182324397,2.7450627176657694,0.20124445522574375,-0.9368972735843002,89.66538461538462,-0.08758460498316367,74934.8076203037,12.450895211538459,0.20684679707648534,3.684759008832984,-1.0307506162194073,72.98345886348807,101804.84477894404,431670.0961538461,-13333.082432938798,12.860000000000001,0.02759002772482866,6.3960811992558035,2071.4423076923076,96.30191346153846,3.047143832861977,0.0,-0.012095271215369734,-0.012095271215369734,0.0,0.011054283600600026,0.0,-0.013519236505008525,0.0947727423447829,0.0708839523808898,-0.023888789963893098,0.011946531442495493,0.047391094620102034,0.15244128153874323,0.010305410938554332,0.03343479449932392,0.010523787843786634,-0.022911006655537285,-0.044528420340237254,0.023060462098151237,0.00908375977482454,0.04892275883601262,0.0621201495752408,0.013197390739228182,0.04544335145216722,-0.029001319498988147,-0.004842574779803936,3.008465106670673,-3.005234359091869,0.010475941785260828,-0.005157002692300305,0.0009507585707444923,0.013253086845232742
2005-11-27,-0.015555555555555656,-0.015909090909090984,0.007500000000000062,-0.010126582278481067,-0.014962593516209433,-0.016839528020632766,-0.006263048016701522,-0.004273504273504147,-0.015254237288135686,-0.014128728414442682,0.0,-0.004817102200592394,0.0,0.016738835700883747,0.0,0.0,0.0,0.0034550401322113178,0.015983064776061928,0.013651946150006422,0.0056753337434928275,0.006217422697370023,0.014385553931401507,0.012820302670762063,0.01860809311619227,0.0,0.01537583254597541,0.016137768594198798,0.10932841344630337,0.010789069275416617,0.3039727308444462,4.103358175893995,1.0533581758939956,0.4600261993657293,0.20342261693144525,0.1710460308870969,3.4657711538461538,3.6575701255487303,2.156963461538462,0.8527752222245035,1.99,0.43786900826865804,3.6673615000030964,1.8865384615384617,0.7617511172761307,2.737578840593074,0.20615866607859834,-0.9230831104283048,89.44999999999999,0.010036095694275105,74615.71470284369,12.45788751923077,0.20603554798760015,3.6973675333853375,-1.0552620627141351,67.63226414084033,102622.47096653399,435526.32692307694,-17390.615127949626,12.823269230769231,0.14511782182702326,6.081326449625266,2078.4615384615386,96.3537423076923,2.992078301654587,0.0,-0.011444956030486418,-0.011444956030486418,0.0,0.010643064973730743,0.0,-0.012422812845911554,0.0968615458561824,0.0695932149556834,-0.027268330900499002,0.007353305816650391,0.04686552670424546,0.16052862314077523,0.0006412523800406189,0.03754226978008564,0.009730255928811955,-0.027812013851273684,-0.04738871655882587,0.022654771908536653,0.00611826100084998,0.04682183265686035,0.06141430722548702,0.014592474568626668,0.04264193314772386,-0.026891379371440108,-0.007195215958815355,3.096923828125,-2.955923768619858,0.011344843318584161,-0.006246881839000748,0.0009370891452993469,0.023658794803563366
2005-12-04,0.020316027088036037,0.023094688221708903,2.7915632754338393e-05,0.006445660267409115,0.010126582278481067,-0.011281609049635988,0.010504201680672232,0.0042918454935620964,0.0,-0.0031847133757962887,0.0,-0.004817102200592394,0.0,-0.004664628769928014,0.0,0.0,0.0,-0.005962392138534667,-0.0022022717815666226,0.01414149898820205,0.008017952252145966,0.0025309310723145018,0.007319038205290118,-0.0071725406549519866,-0.0056689294092925335,-0.0025596346394953784,-0.0026724114891768513,0.004578021032681123,-0.015304895516130344,-0.001510362885286402,0.30047975889351886,4.113078428268716,1.0242322744225625,0.4458355106063996,0.20659222655914622,0.17648475350728798,3.460380769230769,3.662010569995674,2.162726923076923,0.8586622397589241,1.9715384615384615,0.4561988152319705,3.6553586097034554,1.8711538461538462,0.7831092309541035,2.7344024256747352,0.2066380723459531,-0.9069439279588973,89.34230769230768,-0.0007824883039120323,74383.93296380155,12.464879826923076,0.20516073639709198,3.710153792235909,-1.0800707185196643,62.24413250857651,103420.46871131333,439382.5576923077,-21446.700619769865,12.785769230769231,0.26468250887451816,5.761677596855719,2077.5384615384614,96.4005923076923,2.940862069772905,0.0,-0.01078706797271476,-0.01078706797271476,0.0,0.010229307637500316,0.0,-0.01131798510536322,0.07634588388296273,0.06830190094538936,-0.008043982937573371,0.01684713363647461,0.04633861918595848,0.18164656712458685,-0.022070691900345357,0.030145828540508565,0.008936724612244883,-0.02120910392826368,-0.04135840043173316,0.022248572123715924,0.008600117164139977,0.05543727141160231,0.060702271003273994,0.005264999591671683,0.03240185517531175,-0.01734209297009611,-0.0064519735483022835,2.4117337740384617,-2.905149037859843,0.00985666990846101,-0.004978679768160674,0.000923470618942526,-0.0104769059841191
2005-12-11,0.004424778761062065,0.0,0.007095223325062017,0.0032216585889700555,-0.01253132832080206,-0.010132604514626997,0.004158004158004269,0.008547008547008517,0.010327022375215211,0.009584664536741228,0.0,0.0035657136055861627,0.0,-0.00992389052512288,0.0,0.0,0.0,-0.0068076011767082,-0.004099542031461123,0.0029878906894145185,0.012703189269452242,-0.007573196410435856,-0.009082601246346078,-0.007224937535481479,0.013620365535836898,0.0006419240071451338,-0.006549642818271084,-0.007319589798838511,-0.02842741105052329,-0.0028053577059862656,0.29440144964461457,4.122364769178338,0.993710923024492,0.4298923676487778,0.20706302397093435,0.1788664625538683,3.4549903846153844,3.6665553350479225,2.1684903846153847,0.8644404749234105,1.9530769230769232,0.4746143276826271,3.643060869611759,1.855769230769231,0.8045663356775148,2.731226010756396,0.20699303482489384,-0.890407796003422,89.23461538461538,-0.012330929643212585,74241.91474831011,12.471872134615383,0.2042209249194773,3.7231117381957213,-1.1051762670493162,56.8201640408563,104199.67623416404,443238.78846153844,-25501.11223150097,12.765192307692306,0.3685590625987434,5.437213767104112,2076.6153846153848,96.44744230769233,2.888535816343392,0.0,-0.010121875249914793,-0.010121875249914793,0.0,0.009813242091503728,0.0,-0.010205233900070568,0.06602059877835788,0.06701031598233866,0.0009897172039807778,0.023086401132436898,0.04581053288300666,0.19423902951754057,-0.03627360455968984,0.027655894939716045,0.008143360456426982,-0.019512534483289063,-0.04271841763842296,0.02184203235922787,0.011438032443738087,0.059767649723933294,0.059984331738642996,0.0002166820147097015,0.029463951404278096,-0.015094057433853683,-0.011605922992412861,2.4742290790264425,-2.8529537379299086,0.009203910676770767,-0.004544861073445917,0.0009099045991766418,-0.0065407771987274765
2005-12-18,-0.01982378854625544,-0.013544018058690654,0.0061114253393665385,-0.019523247873859395,-0.0025380710659898,-0.018018018018018056,-0.022774327122153326,-0.01906779661016944,-0.0034071550255537764,-0.0031645569620254443,0.0,0.007757121508675441,0.0,0.009410720207201573,0.0,0.0,0.0,0.005940330350622913,0.005540374554294791,-0.005789346899772063,-0.011893527559417971,0.013045955776160634,-0.004684084078839024,0.023968221755099606,0.0186869410030297,0.01936645779670232,0.006310863771456399,-0.0018832558776559205,0.0382610623051605,0.0037757911118334784,0.2909297276242544,4.131220149791531,0.9637201497915315,0.41662095344578276,0.2100260200261106,0.18338210621406148,3.4495999999999998,3.671201478386783,2.1742538461538463,0.8701080289407122,1.9346153846153844,0.4931149345779362,3.6304714321932465,1.8403846153846155,0.8261197936621167,2.7280495958380566,0.20722642067352037,-0.8734796862902048,89.12692307692306,-0.02459219643245092,74192.06607207283,12.478864442307692,0.20321470180526902,3.736235389469938,-1.1305783268584548,51.361445883093666,104960.920810665,447095.01923076925,-29553.626844816376,12.74076923076923,0.4774842990454111,5.1080134547707985,2075.6923076923076,96.4942923076923,2.835118908880304,0.0,-0.00944964299139852,-0.00944964299139852,0.0,0.0093950951710772,0.0,-0.009085033816482069,0.07009476881760818,0.06571876140986242,-0.004376007407745755,0.015345610105074368,0.045281426324327814,0.17984874431903547,-0.023509495546414266,0.02912748776949369,0.007350327767629651,-0.02177716000186404,-0.03911593056599903,0.021435319637274023,0.004427895356080364,0.0588221916785607,0.05926077659154301,0.00043858491298231356,0.03381633758544922,-0.020135155430094816,-0.011987135960505558,2.2553851787860575,-2.7993809173122095,0.009045373730507079,-0.004604209715894416,0.0008963926697603026,0.009044472224154054
2005-12-25,-0.01573033707865179,0.0,0.0061114253393665385,-0.019523247873859395,0.01526717557251911,-0.00917431192660556,-0.01906779661016944,-0.023758099352051865,-0.01025641025641022,-0.006349206349206327,0.0,0.016428810160427854,0.0,0.002211311202714672,0.0,0.0,0.0,0.001938621638547744,0.003165305688003217,0.024160978550967993,0.0035242610871017988,0.00536799344139216,-0.008345176646284203,-0.005462369211614471,-0.014546966871782918,0.018611985150220223,-0.009877556558211431,-0.0013585286529885776,0.021980272344366454,0.002169122129741398,0.28910268715508725,4.1396475245855875,0.9348398322778952,0.403714690222702,0.2149030153220366,0.19022265176185815,3.4442096153846156,3.6759460875725356,2.1800173076923075,0.8756630397598908,1.916153846153846,0.5117000265618241,3.61759342098847,1.8249999999999997,0.8477669912801891,2.724873180919718,0.2073410657441439,-0.856164549362691,89.01923076923077,-0.037549344488041925,74236.74694964476,12.48585675,0.2021406807696664,3.7495188293037947,-1.1562764522722517,45.869052328515636,105705.01883888198,450951.25,-33604.02487713157,12.722307692307691,0.5816184136131426,4.774154525350951,2074.769230769231,96.54114230769231,2.7806305578044714,0.0,-0.008770633265506901,-0.008770633265506901,0.0,0.008975090073951184,0.0,-0.00795785344622188,0.07165982173039363,0.0644275343096835,-0.007232287420710137,0.017460969778207634,0.04475145576523077,0.17665202801044172,-0.02195396655280768,0.025342207688551683,0.006557788609910055,-0.018784419078641628,-0.032725013637407804,0.02102859840432384,0.008107026672756458,0.049004096251267656,0.05853188907462395,0.009527792823356293,0.0385594001183143,-0.02556554389720532,-0.02202144035926232,1.7076885516826923,-2.7444731049734834,0.007695532318108744,-0.003471175177846902,0.0008829363908561469,0.006566746443152471
2006-01-01,0.0022831050228309113,0.009153318077803174,-0.009411764705882342,-0.005001541091092521,0.01891178327498133,0.006944444444444198,-0.004319654427645703,-0.0022123893805309214,-0.005181347150259086,-0.006389776357827448,0.0,0.020909090909090988,0.0,-0.016551923709306138,0.0,0.0,0.0,-0.007836057210539593,-0.0072925766419338345,0.008148625725332759,-0.007408687702560091,-0.013190632361865906,-0.015626674875237834,-0.016054141238995623,-0.014339919863287587,0.00047970929016244446,-0.012998370232039647,-0.010481758980063816,-0.12365153209194323,-0.012202545556984709,0.28718920760781774,4.1476498512085005,0.9020729281315774,0.39098239320281536,0.2199619846698324,0.1965021623548786,3.438819230769231,3.6807862798822697,2.185780769230769,0.8811036817994999,1.8976923076923076,0.530368995963306,3.604429930744942,1.8096153846153848,0.8695053389511442,2.721696766001379,0.20733977476171184,-0.8384673145707966,88.91153846153846,-0.051185517289596305,74378.27172180545,12.492849057692306,0.2009975008216749,3.7629562056293695,-1.1822701340115742,40.3440448945355,106432.77590698749,454807.48076923075,-37652.09025883215,12.698846153846155,0.6918911334795315,4.435714218280566,2073.846153846154,96.5879923076923,2.725089817115119,0.0,-0.008085105097144281,-0.008085105097144281,0.0,0.008553446386825661,0.0,-0.006824155421438757,0.05256451093233549,0.06313692752923661,0.01057241659690112,0.015479564666748047,0.04422077520255228,0.16789329968965971,-0.014850731092329844,0.020198271824763372,0.005765902818931683,-0.01443236900583169,-0.025389764645797116,0.02062203054867192,0.012797609619716842,0.04593728138850285,0.057797949075969815,0.011860667687466964,0.02721606768094576,-0.014907925649898873,-0.0350957283606896,0.5746178260216346,-2.6882723134777287,0.005184290930325509,-0.001175638561418741,0.0008695372991784943,-0.004793905375412466
