Date,Dow_Jones,Technology,NASDAQ,SP500
2004-12-19,0.011320339338320773,0.004509669322528609,0.0033503985223553023,0.005650078154599392
2004-12-26,0.01520721683102133,0.009542399800081647,0.011905285967093393,0.011135163411854165
2005-01-02,-0.005918535352176235,-0.0023626755453267645,0.006859060554356589,0.000827719372015645
2005-01-09,-0.015532843763199411,-0.031265193001240754,-0.03991368933322348,-0.020103786245970312
2005-01-16,-0.00377901878697684,-0.011246551754930723,-0.0003352446251274621,-0.0016891085606791645
2005-01-23,-0.014252319949822456,-0.024233376464965706,-0.0256907121648432,-0.012347504450785696
2005-01-30,0.005777528870775761,0.002533608245584462,0.0007668286453914597,0.005565911856350247
2005-02-06,0.024511311739084496,0.024267605739917375,0.02496768254318882,0.023843959992081887
2005-02-13,0.010187274550454095,-0.003948582749340068,-0.004792347781240047,0.004491590724905015
2005-02-20,-0.0003819083273085555,-0.014866898379342963,-0.008686927896417562,-0.0031467226164193507
2005-02-27,0.005101693975528843,0.006539721528650455,0.0032933638895515926,0.008638639735444542
2005-03-06,0.010889461588330152,0.0054971877969280936,0.0025226132102613708,0.010705546867648463
2005-03-13,-0.015519801061302796,-0.011431798853474895,-0.014010427038849027,-0.019066086767744572
2005-03-20,-0.01587758817112661,-0.022121177748207765,-0.01656050985881019,-0.011499245896949284
2005-03-27,-0.014344163753368666,-0.004113525232529169,-0.00833253484839569,-0.011810680916651606
2005-04-03,-0.003734412287314748,0.0010321403211384084,-0.0031390313782971857,0.002475991744409489
2005-04-10,0.004709383592995442,0.005673561098256341,0.002093282403100416,0.004854100261771244
2005-04-17,-0.03603533826779992,0.014632077649258668,0.009962071389580385,-0.03262747366887886
2005-04-24,0.011221192748996023,0.010803197020237465,0.0035718196535874935,0.01244008250931583
2005-05-01,0.0004908921805555355,0.002657220617331868,-0.005454907287487765,0.0015575439250388179
2005-05-08,0.015213385972232984,0.01377814471450578,0.0237816202697001,0.01157651756776712
2005-05-15,-0.017015936156914324,0.012023285309792353,0.00479327716367739,-0.011700070972702203
2005-05-22,0.03240334354967156,0.03460777343601129,0.03522901568021597,0.02938075680070873
2005-05-29,0.007072175260942615,0.013978457901920205,0.014322541752928908,0.009486395488517374
2005-06-05,-0.006168561375046733,-0.0029547346061562507,-0.0020715839095574173,-0.0008317459509681324
2005-06-12,0.00429702356535433,-0.003949752879553126,-0.0040696194990038626,0.00041667069279771596
2005-06-19,0.009359851516976159,0.0064452078902788035,0.013141108784234135,0.013725178859528953
2005-06-26,-0.02998799331887525,-0.015271056514492454,-0.017625907726012913,-0.019611125615708325
2005-07-03,0.0025270028058677063,-0.0010003722599601916,0.0019968623791555284,0.004623012701272966
2005-07-10,0.013964565880853153,0.02403578986914856,0.026980933163782916,0.014975111698328991
2005-07-17,0.017444272197158828,0.0283624148798729,0.020777398110269463,0.012528976196940489
2005-07-24,0.0017876162986996125,-0.0033293998553465265,0.010645481053060957,0.005698193173428789
2005-07-31,0.0014088377387344586,0.004294307196062164,0.0023351812204344125,0.0016187183144964479
2005-08-07,-0.009190712518022282,0.0052256520488220826,-0.0031673703529218056,-0.006949807556756338
2005-08-14,0.003407839245355815,-0.017485346135315605,-0.009646868150426036,0.0014648911146266652
2005-08-21,0.0002811402051767775,-0.0014437268505461676,-0.009893757112609425,-0.004794305459299597
2005-08-28,-0.017308984731081,-0.007707086466656521,-0.006925602023217792,-0.013962831843258083
2005-09-04,0.00673742488861695,0.006796019326998914,0.009572018012878214,0.01250430215432563
2005-09-11,0.020650384132687494,0.014947263349426754,0.016085387356164382,0.019056305855432498
2005-09-18,-0.003502863426130931,-0.003325657608026389,-0.006968440522601038,-0.004609203402435869
2005-09-25,-0.020050380946290303,-0.01954228414965331,-0.02014025866123681,-0.01668047564697961
2005-10-02,0.015849935143518845,0.016043372677203793,0.016463148876943334,0.013175262321415193
2005-10-09,-0.026288906412068047,-0.0330147028397374,-0.028507752241436313,-0.02787692582175394
2005-10-16,-0.0013585552638676335,-0.009895972285064225,-0.012208490606364752,-0.00785887386369799
2005-10-23,-0.005375771560614195,0.007995892874093746,0.00841710075643709,-0.0045501537498393585
2005-10-30,0.016644992795328273,0.001983131572234731,0.0036835487385462606,0.014136803366794792
2005-11-06,0.012999930566929274,0.03364663215153518,0.03806441197044719,0.0192823294297102
2005-11-13,0.017397759779755884,0.012446366436829948,0.015229825393583196,0.013512123775992313
2005-11-20,0.007373409244681994,0.01891172234776861,0.011169322616642274,0.011069827715731062
2005-11-27,0.016739580546798694,0.014386010656388226,0.016137768594198798,0.015983669504397335
2005-12-04,-0.004664939571786042,0.007318813053209583,0.004578021032681123,-0.0022030326466465633
2005-12-11,-0.009925044664703564,-0.009082490300261203,-0.007319589798838511,-0.004099119267480855
2005-12-18,0.009411684301975809,-0.004684979258296695,-0.0018832558776559205,0.005539692640969651
2005-12-25,0.0022109941194832228,-0.008344845747523588,-0.0013585286529885776,0.0031658158303666806
2006-01-01,-0.016551397566589965,-0.0156261743132724,-0.019604989307139054,-0.017750291583644606
2006-01-08,0.024029527591702626,-0.008499323796104352,0.045480948669161636,0.03156415155572656
2006-01-15,0.0001830642383069403,-0.0164757555433247,0.004953080427199996,0.0018682109944179182
2006-01-22,-0.026952215502389576,-0.03886036637346191,-0.029926150054222056,-0.021059930723014597
2006-01-29,0.024795762843975888,0.02068559955738336,0.02515016707074369,0.02040162900330822
2006-02-05,-0.012097904647440982,-0.019806354507536872,-0.018075410309207562,-0.017659964368625714
2006-02-12,0.01243174718716955,0.016917011605025456,-0.00030946763797201626,0.0029306279313909833
2006-02-19,0.019187220949263395,0.013401310148498657,0.00905451468267593,0.017135041368794957
2006-02-26,-0.002342124960675984,-0.010487991271569519,0.0020504790744486634,0.004658068178947428
2006-03-05,-0.006229561697302155,0.013824936320760095,0.0068035794424168294,-0.005023160850164743
2006-03-12,0.007085878911870402,-0.012727393045031898,-0.017614894846497586,-0.0013201354153010714
2006-03-19,0.018939598243897127,0.01795575759241297,0.01964595702942029,0.019825793134529146
2006-03-26,0.0004437755205017879,-0.0009044983814614493,0.00274881548693795,-0.003138427080748629
2006-04-02,-0.012771794172226514,0.00226340294053462,0.011661076048279151,-0.002918469062655804
2006-04-09,-0.0006285123047264918,0.005419855802946794,-0.00032909770466349464,-0.0022337524503650563
2006-04-16,0.00035933189853021297,-0.007187773427464017,-0.0055193679410927565,-0.00640687877744861
2006-04-23,0.02013847979962402,-0.001810035232336915,0.007200862911242334,0.018957156354480587
2006-04-30,0.004233164421280966,-0.009518981427300566,-0.008660371568163128,0.0024398676636199212
2006-05-07,0.015366994511595067,0.003203524765629462,0.00861115032543558,0.007986398607098044
2006-05-14,-0.015220778745614227,-0.04288366667482113,-0.04217164745543256,-0.02475065309977309
2006-05-21,-0.01861914732203318,-0.018112371438177233,-0.02223932196241718,-0.016558417961626715
2006-05-28,0.011751374136616866,0.007767336104308242,0.0075164709354369474,0.010071040601495884
2006-06-04,-0.0037241336716946627,-0.0024091102047533175,0.004089720020906462,0.00482930787201008
2006-06-11,-0.031416964431840166,-0.03717931203841385,-0.03800553158540099,-0.028294907665416424
2006-06-18,0.012070847549639163,0.012537677617403764,-0.002393425609413913,-0.0011889017577425554
2006-06-25,-9.042927642677334e-05,-0.007925423837178092,-0.003981305036808269,-0.0016847353052105163
2006-07-02,0.016549951191585643,0.014977414889116858,0.023860869060863044,0.022822058656315924
2006-07-09,-0.007425038301597686,-0.01721563340661303,-0.019350039637486494,-0.0052640107375144796
2006-07-16,-0.03280398196689549,-0.04404405863165839,-0.04352463332372847,-0.024405635369056156
2006-07-23,0.012933137240456416,-0.005235517291975134,-0.008324520156446025,0.003481419410580333
2006-07-30,0.03233233537800939,0.043684616664128484,0.03650279272565138,0.03251316995721121
2006-08-06,0.0036582308225250326,-0.0035300991425590844,-0.004340609613624924,0.001718863188144626
2006-08-13,-0.012713341823309299,-0.0030304717214626464,-0.008726523422761534,-0.00928227874408094
2006-08-20,0.026990215823937902,-0.0034257179507138913,-0.012023053025996822,0.0289742368489605
2006-08-27,-0.0084351968019174,0.010858134023093657,0.006884265693663683,-0.006733856871997235
2006-09-03,0.01648355001006796,0.02603685964724889,0.024702200207422864,0.012402933175372555
2006-09-10,-0.007236230098595864,-0.008928793366054899,-0.012479652256889295,-0.008674583927057888
2006-09-17,0.01692701905682359,0.031014769107506224,0.032228446695755864,0.017350413081600458
2006-09-24,-0.005017831148295571,-0.0046079673623700135,-0.007452241061651654,-0.0037134704522900908
2006-10-01,0.015042807588432794,0.01851876556659815,0.017801373282118282,0.016049112283577305
2006-10-08,0.01524772596231716,0.013636597279724771,0.01840219083686989,0.010705302974742148
2006-10-15,0.009449220268447744,0.022869570769480596,0.024913173131803967,0.011999033426851602
2006-10-22,0.003652034107374913,-0.002192501248694856,-0.0063589927357163845,0.001536936323575544
2006-10-29,0.007754443104198039,0.0,0.0035520933210659855,0.007819395873723378
2006-11-05,-0.008936035261454367,-0.005711241680393053,-0.008436105000550476,-0.009933840808727834
2006-11-12,0.011103622220171916,0.02032678611879657,0.025283243300768588,0.012450422038168929
2006-11-19,0.020391094674831134,0.023819918588133815,0.023492349483204,0.015769770026894614
2006-11-26,-0.004705528390297475,0.0050764145900081825,0.005887459507620152,-0.0004987604744779439
2006-12-03,-0.005135007466232189,-0.018518658178965364,-0.019124014795739885,-0.0009260324606831238
2006-12-10,0.007783054092092678,0.0030017288911732276,0.010007478369181255,0.008558326815151007
2006-12-17,0.01203872870659839,0.01304072175397164,0.008139890240094871,0.01211338045188426
2006-12-24,-0.007813759545722276,-0.02207152487454933,-0.02279831541773114,-0.011170686332839685
2006-12-31,0.009985594781223073,0.009548928422067782,0.0058763224013096416,0.006181131495022862
2007-01-07,-0.0053852381183330245,0.010317861302927334,0.007849972728268817,-0.007626482822083558
2007-01-14,0.015515828212866678,0.02212788183600245,0.028168868587604035,0.019211984820654893
2007-01-21,-0.0002378579528341529,-0.02664443949497508,-0.020580788214388246,-0.0029319204548555744
2007-01-28,-0.006212153655013375,-0.001283035803382404,-0.006453719840096683,-0.004831068959092355
2007-02-04,0.01410551483882827,0.017130152450417047,0.016583887735148517,0.018855443277610684
2007-02-11,-0.005137170552700687,-0.008841436648806211,-0.006486507913656014,-0.0060079792862536285
2007-02-18,0.015253267970225748,0.015292696547618778,0.014834414396298845,0.012435989939758585
2007-02-25,-0.009093244756817942,0.009320094112866828,0.01118076994104944,0.004742538363693427
2007-03-04,-0.04311351991609014,0.009624218097747717,0.00789152913397373,0.0061325114676779036
2007-03-11,0.01678254225640008,0.0068635584062700095,0.0010096785197768465,0.0015681278980159696
2007-03-18,-0.013530284061874509,-0.0021738277048405363,-0.006236575742593731,-0.012079680351695599
2007-03-25,0.030070320769478576,0.02701519486687376,0.03214536526789602,0.03508309119371478
2007-04-01,-0.008822021661843427,-0.0106063888806317,-0.011143658587331462,-0.009693903661503023
2007-04-08,0.015130895102713815,0.023155605728311768,0.020523363306337084,0.015774834117796788
2007-04-15,0.0054995826491084365,0.0012575274298296524,0.00833549927691557,0.007487110165186772
2007-04-22,0.027960113179057666,0.014231961368158963,0.013824551145656505,0.022708253719102567
2007-04-29,0.01281162235957689,0.015683254501371202,0.01219925255793508,0.006122932544412318
2007-05-06,0.011507035296051793,0.016253009608244717,0.005842281875350075,0.009296208239992998
2007-05-13,0.0061776836336588925,0.007197744917742499,-0.003860557128329445,-0.00039737809530415724
2007-05-20,0.017193312152320672,0.004763472290960857,-0.0014713879270152885,0.011666285367890161
2007-05-27,-0.0045015792606953875,-0.004740889196638176,-0.0004924895110994809,-0.006093393300148131
2007-06-03,0.012751717075933255,0.01826075769384361,0.022184500083538117,0.01575549983958524
2007-06-10,-0.018373752131003673,-0.012085558606023117,-0.015448018309426659,-0.01973005391380378
2007-06-17,0.016851123924376488,0.018077985493828663,0.020660227184329694,0.01780834421633748
2007-06-24,-0.016300472960846912,-0.009697161556891709,-0.014371590530127154,-0.016463144912282957
2007-07-01,0.0017171951370225091,0.0027417815350583297,0.005511873395710021,-0.0007971674730192779
2007-07-08,0.014381284555656348,0.02148414903388396,0.024308274632531823,0.016951695127938926
2007-07-15,0.020421770894235358,0.01912055476889085,0.015184638379787563,0.012223734437572187
2007-07-22,0.009464410953425872,0.005628319814453775,0.0040090346786728626,0.0017527049038437714
2007-07-29,-0.0004435065142254224,-0.043283641984923515,-0.013533560525317234,-0.008872932584331195
2007-08-05,-0.0006427570484575096,-0.01131025764265814,-0.003252437770567218,-0.0013495319180285015
2007-08-12,-0.0018914500558477876,-0.004339053819187422,0.013395676487058195,0.006328476702720742
2007-08-19,-0.008346697692856675,-0.016244487486762993,-0.015662706428870132,0.0
2007-08-26,0.02366851181580043,0.037455381709313285,0.02860640841478812,0.025015628420236302
2007-09-02,-0.0017955952341964787,0.010869297198545125,0.007633889394115467,-0.004989578137686079
2007-09-09,-0.014092675288522871,-0.011136794181772713,-0.011808899760228142,-0.010298342678780936
2007-09-16,0.022354537815125974,0.004660347846561885,0.014218334631096674,0.019373853097752747
2007-09-23,0.027351346401809806,0.03492091038779899,0.026531616135772484,0.02545981061141145
2007-09-30,0.007324557220643069,0.009356495911088114,0.011335655479134843,0.0040139149050040235
2007-10-07,0.012742324979087005,0.015943526532568697,0.02917640879488248,0.02143108709368602
2007-10-14,0.003126638628586198,0.011313849742835114,0.00912120283195117,0.0030804008108875625
2007-10-21,-0.042807694794490425,-0.02020940597251042,-0.028698932698344448,-0.042602646622057705
2007-10-28,0.022381207218703958,0.029097749029040276,0.029000143788150412,0.026391579480858907
2007-11-04,-0.013772680075471166,0.018307041724879736,0.015603766995974322,-0.01575247150391923
2007-11-11,-0.0421901535921676,0.01049654807207645,0.002873151222564596,-0.04007993234910201
2007-11-18,0.011580039716235335,-0.0035196303814065133,-0.00593554849184863,0.00447841407418248
2007-11-25,-0.015368034298037347,-0.020516022486246732,-0.01541000922502822,-0.011386203818129048
2007-12-02,0.03662507227018241,0.0186186891603064,0.024786205368837022,0.031430381343998004
2007-12-09,0.0166218611569815,0.024371708467425313,0.01698633269023353,0.015135121253824435
2007-12-16,-0.021555532905844665,-0.005204441520953007,-0.026022084489497055,-0.024783412125786275
2007-12-23,0.009109651297782628,0.014371388051525269,0.021341255286337235,0.011865352783585026
2007-12-30,-0.006922690811801413,0.004224995562942757,0.007414666558530847,-0.005603053835016247
2008-01-06,-0.039277683087546866,-0.02006473090382649,-0.016173926361331137,-0.04066569699462852
2008-01-13,-0.015448124948039266,-0.03420806488201322,-0.033393863100926624,-0.024437342730823375
2008-01-20,-0.04343629310087205,-0.022731969915197103,-0.040951795648466516,-0.0003941288715666458
2008-01-27,0.013436397145268453,0.01210433318531684,-0.005905961591791575,0.0074207307238849385
2008-02-03,0.04288350243662875,0.01210433318531684,0.037468901246469066,0.0074207307238849385
2008-02-10,-0.044572705342632246,0.027149306115715754,-0.044962212407473334,0.015555552281313778
2008-02-17,0.014900508432609927,0.004355474682236626,0.00735403625125608,0.009553757252244832
2008-02-24,0.0038108513955825707,-0.010123121547943592,-0.007946399682947414,0.0035519622231758863
2008-03-02,-0.006381541044257588,-0.0151179572637401,-0.013836419057584481,-0.013272333708912343
2008-03-09,-0.03316806858276877,-0.005869048428363111,-0.025969848178983956,-0.03071272813751691
2008-03-16,0.009165426594936799,-0.003178329569145877,0.0,-0.0007709831566712344
2008-03-23,0.02825178966915165,0.020321623099019748,0.020619355291486396,0.024102119956617818
2008-03-30,-0.00714805310002542,0.0017863313739683306,0.010989410712935133,-0.004315813729874329
2008-04-06,0.031661402803952354,0.03611259665188693,-0.016346979705476106,0.040909620796392154
2008-04-13,-0.02188788178857859,0.004071839937545896,-0.03405342554533608,-0.025641206440269126
2008-04-20,0.03792489132254562,-0.010206101273786627,-0.012873527093934911,0.0382364892195064
2008-04-27,0.007351808979011221,0.020236694907571073,0.015309112618218434,0.008088486699388664
2008-05-04,0.014984618110825965,0.03291667558592026,0.02231185387897061,0.013681533853522998
2008-05-11,-0.02470747212283897,-0.0116987699750849,-0.012704924455567701,-0.01844388968873978
2008-05-18,0.019041041991190832,0.035510680913085846,0.03407458432541177,0.027070056513464058
2008-05-25,-0.03850311785494198,-0.035080604030328644,-0.033287926342201346,-0.035188703867361504
2008-06-01,0.012198022881273474,0.03553879066947152,0.03190205333510154,0.019688589214094776
2008-06-08,-0.03179234829716204,-0.024851969270350383,-0.01906711772155023,-0.028927422008185655
2008-06-15,0.00802447081140989,-0.010517607901999848,-0.008106515145625437,-0.0010269962668448818
2008-06-22,-0.03733351427457898,-0.02625630573168758,-0.01972292202459769,-0.028732060562984274
2008-06-29,-0.04042605572611946,-0.034105257919846754,-0.03759635000093853,-0.030779317066746525
2008-07-06,-0.003613184210880749,-0.025719368715469093,-0.030337317945938858,-0.00956671265660003
2008-07-13,-0.01813363815857838,-0.005816955920644684,-0.002805674325187746,-0.019555086315597325
2008-07-20,0.037084509597278936,0.02610303504535816,0.019516921971129086,0.017280304329122753
2008-07-27,-0.01548446620222177,-0.01929824176382311,0.01215623040497138,-0.00396901575659836
2008-08-03,-0.00044188280132084756,-0.015463155531043216,0.00018607489847499714,0.0054191527758451485
2008-08-10,0.03385758004259687,0.002322967403384779,0.04463086269868066,0.025444247411485765
2008-08-17,-0.001472497025718833,-0.0009232016313692748,0.015914800679681873,0.00618363897708063
2008-08-24,-0.0018020739697337529,-0.01812040736777143,-0.015416819554026184,-0.003994946348912953
2008-08-31,-0.007479770140595643,-0.020862751140631963,-0.01747975751020603,-0.006633121079343107
2008-09-07,-0.02685156309776382,-0.006458672822114209,-0.00857666162427878,-0.0339312136558807
2008-09-14,0.02171827479889843,-0.01370160399708159,0.003987338623521408,0.01342240378368742
2008-09-21,-0.007614650624679475,-0.03809095726342726,0.0055853050292145046,-0.009925875001701723
2008-09-28,-0.014461255653429705,-0.020244445521435783,-0.017120232472058905,-0.018135655795229855
2008-10-05,-0.01788455816780482,-0.0023979337794443056,-0.039825769973332314,-0.02224054619199392
2008-10-12,-0.019596209424992378,0.04025101909301276,0.037453564350090396,-0.024292991390375954
2008-10-19,-0.028675244506984776,0.04025101909301276,0.037453564350090396,-0.02850879288707181
2008-10-26,-0.03604262833178962,0.04025101909301276,0.037453564350090396,-0.030672149185385633
2008-11-02,-0.03604262833178962,0.04025101909301276,-0.04273798125722883,-0.030672149185385633
2008-11-09,-0.03604262833178962,0.04025101909301276,-0.04273798125722883,-0.030672149185385633
2008-11-16,-0.03770341269816058,-0.014426116273435263,-0.04273798125722883,-0.030672149185385633
2008-11-23,-0.039364197064531536,-0.009961524467462166,-0.0299195251577557,-0.027324154056469374
2008-11-30,-0.029364724511999785,-0.005496932661489068,-0.00762310803133151,-0.014968317870466818
2008-12-07,-0.011010791010872711,0.0034322509504571275,0.0018548529956195492,-0.005960476813380522
2008-12-14,-0.00265633006227739,0.021290618174349518,0.020810775049521668,0.012055205300792071
2008-12-21,-0.008526030188642286,0.00011091714790700813,0.015317498334994184,-0.000945079456764808
2008-12-28,-0.005961442806963535,-0.011077601487981537,-0.0032341490965483444,-0.006312003493164908
2009-01-04,-0.0242039147359992,-0.02489167327419789,-0.02946281162322162,-0.026654629012744124
2009-01-11,-0.04170606636070845,-0.03337266612752354,-0.03201489922849193,-0.043433039915609484
2009-01-18,-0.038401158674703284,-0.03922810583052139,-0.026889971738631502,-0.04523574933529573
2009-01-25,-0.02624320579305328,-0.00334672666923308,-0.03402791973449493,-0.022924430410653063
2009-02-01,-0.005463697569479398,-0.008725065746183813,-0.01730841630240343,-0.013146866071149399
2009-02-08,0.014625354219328035,-0.02521071522657936,-0.01830966554780078,-0.008258083901397567
2009-02-15,0.03471440600813547,-0.036318025630024175,-0.03603041822528963,-0.024224369043691962
2009-02-22,-0.04028284882643085,-0.03260202711284127,-0.040006846640133764,-0.04507943635573819
2009-03-01,-0.04028284882643085,-0.03108622317608073,-0.0439832750549779,-0.04507943635573819
2009-03-08,-0.04028284882643085,-0.03108622317608073,-0.0439832750549779,-0.04507943635573819
2009-03-15,0.008215492546784331,-0.0024993905895979163,0.018002109347712292,0.015364225956729927
2009-03-22,0.008215492546784331,0.028287636577307262,0.018002109347712292,0.015364225956729927
2009-03-29,0.019208593952929287,0.028287636577307262,0.018002109347712292,0.023917838175643302
2009-04-05,0.019654411260733973,0.0011969904361013306,0.018910297395998477,0.025433242318278593
2009-04-12,0.009107127162393702,0.007472224075834921,0.015666770426150944,0.018395034242000508
2009-04-19,0.0068519443070684805,0.013747457715568512,0.012423243456303412,0.014800750694448306
2009-04-26,-0.007133357482822067,0.00825487017317239,0.012683326731500077,-0.004823329195549619
2009-05-03,0.01771445520460202,0.02222247418238643,0.014702271473636452,0.00468533141402544
2009-05-10,0.0433293298679307,-0.02231116662798005,0.011517013372777551,0.014193992023600499
2009-05-17,-0.031441070130617144,-0.016969471864766272,-0.03384703010440626,0.003494296701452404
2009-05-24,0.0010882405261332107,0.00833362826176276,-0.013391072811170246,0.021461886201993408
2009-05-31,0.03040885248166303,0.04191239950162329,0.024692567401065624,0.03942947570253441
2009-06-07,0.029511751412617304,0.03909390472888341,0.023696056603384696,0.021830506114074888
2009-06-14,0.004549757167745083,0.0021810829337531867,0.005071862886703915,0.0056058399103928735
2009-06-21,-0.030767841308808608,-0.00968476625419512,-0.016855001776415857,-0.026504976628204613
2009-06-28,-0.012190114749003778,0.0022077549077663683,0.005882449600998818,-0.002173221949357984
2009-07-05,-0.01518861018818829,-0.018172002672404486,-0.022684962537929954,-0.022103671747442544
2009-07-12,-0.016932909813965724,-0.017498836699049614,-0.02261148740142649,-0.021351329819391918
2009-07-19,0.010727853621893213,0.00869220680502919,0.009760771140542523,0.01057577991959524
2009-07-26,0.023914044056122852,0.01837754734100061,0.02421906884344882,0.02469956826780606
2009-08-02,0.007695171428716119,0.0025450103462481,0.006378583140889571,0.0076485888050803474
2009-08-09,0.023126502860554288,0.004567988147101021,0.010993176648976588,0.02418786684877694
2009-08-16,-0.004051957053944788,-0.0040421935351619975,-0.0073640697256592835,-0.004051537061457888
2009-08-23,0.020924169797876147,0.019279681436819907,0.01781901191364721,0.021629240933279226
2009-08-30,0.005788382100423206,0.009457270168724552,0.003894302054585408,0.003981990077150943
2009-09-06,-0.011822829192282502,-0.009368668142975212,-0.004924161012929029,-0.01276895347473117
2009-09-13,0.018740261371718248,0.02986553562628158,0.030770996416340957,0.02655341291704927
2009-09-20,0.02146594598721685,0.013410534640460714,0.024970064643475398,0.023463990067207785
2009-09-27,-0.013964877157538913,-0.014839464522459433,-0.01966382389587229,-0.02127080965634298
2009-10-04,-0.019433489416017635,-0.016034753291362613,-0.02047415302960809,-0.02001786878197015
2009-10-11,0.04037520534827954,0.03802447723494673,0.04451417018285375,-0.0017841512983911012
2009-10-18,0.01411978016828086,0.004757768632459136,0.00818968030894407,0.0038791236132115214
2009-10-25,-0.0016000326397083153,0.00994316410364915,0.0035546699782273428,-0.007438378084392072
