Date,SP500,Industrials,Staples,Utilities,Healthcare,Dow_Jones (t-1),RealEstate (t-8),Utilities (t-12),Healthcare (t-1),Dow_Jones
2004-09-26,-0.014935738780176178,-0.021335446594516472,-0.025350399872982043,-0.011924600732026613,-0.022780327561676028,-0.001061932589382808,0.007859512639783572,-0.00042180921687140494,0.007377101478424963,-0.022230986098444316
2004-10-03,0.019648025482261078,0.028591372164978424,0.016256286730477187,0.015688104997838126,-0.0037705486959411783,-0.022230986098444316,0.010858886883146068,-0.005480204170816183,-0.022780327561676028,0.014297500606648805
2004-10-10,-0.010030703001078556,-0.01424591094914407,-0.012340125366857468,0.01108935784549292,-0.035788319349273845,0.014297500606648805,0.0022557871546325936,0.020770872961126008,-0.0037705486959411783,-0.014291274843099555
2004-10-17,-0.011109912178278392,-0.0081072509349438,-0.004626878082037544,0.0019582226620415977,-0.01106378763404059,-0.014291274843099555,0.0026263429625363877,-0.02159441097613135,-0.035788319349273845,-0.012214334581649777
2004-10-24,-0.011414879329391003,-0.012792792227969696,-0.006043956241116644,0.0031277087209353738,-0.024178535343703733,-0.012214334581649777,0.01671167046911337,0.023769016638146345,-0.01106378763404059,-0.016340168024558066
2004-10-31,0.0291845138060014,0.032037106020916584,0.019644230544291208,0.023772493169726072,0.04105009580360264,-0.016340168024558066,0.021823342439273086,0.009535368304936842,-0.024178535343703733,0.026799442010342123
2004-11-07,0.03604219916051221,0.0401117038685983,0.04357829640662625,0.025504213921424324,0.02060383632686591,0.026799442010342123,-0.006787417605102486,0.004928034293104622,0.04105009580360264,0.03825554956594601
2004-11-14,0.012875488679300107,0.024815826752349723,0.00967012518127408,0.032665216909236516,0.003828841166026109,0.03825554956594601,-0.0027334202498715543,0.009808417863112373,0.02060383632686591,0.013720360121907582
2004-11-21,-0.008603788383582778,-0.006544663898845893,-0.013931045050155078,-0.018691815548275814,-0.0149098362263268,0.013720360121907582,-0.010472083140791288,0.003641895442879628,0.003828841166026109,-0.004993207384413001
2004-11-28,0.007920221212547318,0.005269660007641619,0.003973469402220431,0.029670464564103716,0.0070398486643146185,-0.004993207384413001,0.031007711965013618,0.014516291145158844,-0.0149098362263268,0.003346629245558619
2004-12-05,0.007604512808676134,0.012123783843884794,0.003078161919707556,-0.03735325520903199,0.02271922263260273,0.003346629245558619,0.0010871418931850396,0.00397488912099031,0.0070398486643146185,0.007338718459566573
2004-12-12,0.0006710672722913813,-0.001295234947177315,0.0043841409162144185,0.00036948700712136073,0.007860925190596557,0.007338718459566573,0.015745066697290033,0.0043648102664377575,0.02271922263260273,-0.0017974716436885974
2004-12-19,0.005649803528958053,0.007320500304927702,0.0006230040925829794,0.026327300834381617,0.010211535833565266,-0.0017974716436885974,-0.00579073373147776,-0.011924600732026613,0.007860925190596557,0.011319562596974864
2004-12-26,0.011135258673286463,0.010672485829097633,0.009198975908806917,0.017805453008115535,0.008754175430349509,0.011319562596974864,0.017114886826439024,0.015688104997838126,0.010211535833565266,0.015207667395104707
2005-01-02,0.0008281705710282417,-0.005760258647716787,0.0017354550960586579,-0.005711857149389488,0.007676773028031825,0.015207667395104707,0.008953684711016652,0.01108935784549292,0.008754175430349509,-0.005917780729012612
2005-01-09,-0.020104503585439026,-0.02896665658231623,0.0008665239978322692,-0.0287255736230978,-0.014574475536266895,-0.005917780729012612,-0.0153799607452057,0.0019582226620415977,0.007676773028031825,-0.01553294572905961
2005-01-16,-0.0016885576765225396,-0.0026516286192612704,0.0038965477195489484,0.018484317113590443,-0.0026895993821055564,-0.01553294572905961,-0.0027440242399065506,0.0031277087209353738,-0.014574475536266895,-0.0037799010248372733
2005-01-23,-0.01234759657571638,-0.01927544153003946,-0.0008626122300806616,-0.002903778655223177,-0.010111240450240921,-0.0037799010248372733,0.02606435560619258,0.023772493169726072,-0.0026895993821055564,-0.014252882125831312
2005-01-30,0.00556619220554011,0.010166067991092431,0.005178947519281829,0.023662258719229445,-0.005787805415041425,-0.014252882125831312,0.03082141563544627,0.025504213921424324,-0.010111240450240921,0.00577854749105966
2005-02-06,0.023844326609939293,0.021469389617831736,0.01502819639200248,0.034850342154673974,0.021575200249252635,0.00577854749105966,0.010267685050485476,0.032665216909236516,-0.005787805415041425,0.02451209716373204
2005-02-13,0.0044907728827876525,0.00558272746745514,-0.00423017956867755,-0.0003433414270669344,0.004023099105144645,0.02451209716373204,-0.0004062904587307514,-0.018691815548275814,0.021575200249252635,0.010186503921831846
2005-02-20,-0.0031468136628842736,-0.003918944581196904,-0.00297366581947045,-0.002750179981092171,0.012687559913792112,0.010186503921831846,-0.0005261911169907041,0.029670464564103716,0.004023099105144645,-0.00038126015068684627
2005-02-27,0.008638823821395247,0.0075411174670434455,-0.004260754758902863,0.008273167383897606,0.008572600368642824,-0.00038126015068684627,0.006315889281323317,-0.03735325520903199,0.012687559913792112,0.00510147506359826
2005-03-06,0.01070581790268954,0.01659575786023826,0.01540453548752474,0.015726534227164857,0.001961444607708529,0.00510147506359826,0.006364616619956798,0.00036948700712136073,0.008572600368642824,0.010889135488643786
2005-03-13,-0.019066528848527997,-0.007041849773344766,-0.02022762991354632,-0.015483039673794385,-0.014682206901391881,0.010889135488643786,0.004122221229028389,0.026327300834381617,0.001961444607708529,-0.015519801061302796
2005-03-20,-0.011498888139817254,-0.01073092334819803,-0.005346864820852337,0.004489878619927223,-0.01718831903473017,-0.015519801061302796,0.00867317889778052,0.017805453008115535,-0.014682206901391881,-0.015876507695579023
2005-03-27,-0.011810406319899158,-0.0035970946522567715,-0.005210077341126107,-0.015089049257632992,0.007437166288188468,-0.015876507695579023,-0.03431217771378259,-0.005711857149389488,-0.01718831903473017,-0.014346014445814181
2005-04-03,0.002476176308792155,-0.010830779575547123,-0.00480165803651722,0.01845396757721618,-0.0067116800973895385,-0.014346014445814181,0.03156419266783583,-0.0287255736230978,0.007437166288188468,-0.0037344151991122176
2005-04-10,0.004853358839946864,0.00232261832322056,0.01271921233669393,0.006837762808040049,0.029054082441457796,-0.0037344151991122176,0.0136749554173341,0.018484317113590443,-0.0067116800973895385,0.004709722697243013
2005-04-17,-0.032626930962440626,-0.04170771953081298,-0.00996136263033287,-0.01494089118063413,0.011162214342257393,0.004709722697243013,-0.0008433857675569367,-0.002903778655223177,0.029054082441457796,-0.03603535430814553
2005-04-24,0.012440174014344496,0.011744141760529958,-0.01049824944344313,0.024474719429226077,-0.010064722300262785,-0.03603535430814553,-0.01054829851782213,0.023662258719229445,0.011162214342257393,0.011221544256729166
2005-05-01,0.0015573555711840825,0.001024334499851065,0.007072930077750117,0.011103470967060547,0.013446989639253726,0.011221544256729166,0.02046932508774124,0.034850342154673974,-0.010064722300262785,0.0004903214316700488
2005-05-08,0.011576234181982281,0.008867642385438135,0.012730586547752276,-0.00765403610008375,0.00873813685709135,0.0004903214316700488,-0.03627244625690873,-0.0003433414270669344,0.013446989639253726,0.015214195123036678
2005-05-15,-0.011700442719955184,-0.013860603744406896,-0.009536055022644652,-0.021797586107871858,-0.0028875367254272977,0.015214195123036678,0.004856125154488078,-0.002750179981092171,0.00873813685709135,-0.017016383824555836
2005-05-22,0.029381614440300963,0.03736730631491314,0.029321858365378484,0.023997375714161162,0.012548169062894798,-0.017016383824555836,-0.02732813997856398,0.008273167383897606,-0.0028875367254272977,0.03240278296122301
2005-05-29,0.009486209859063566,0.002313406412359331,-0.0055274361083037515,0.005691507818263997,-0.0025422226719536978,0.03240278296122301,0.009783580654641355,0.015726534227164857,0.012548169062894798,0.007073067543232003
2005-06-05,-0.0008316555702561068,-0.0036269236744655986,-0.002137753259288222,0.014647144844763815,-0.004141278206687082,0.007073067543232003,-0.008444261752910576,-0.015483039673794385,-0.0025422226719536978,-0.006168781323394046
2005-06-12,0.0004160384398927963,-0.002316468570255359,0.0012855310132553477,0.00787405218259174,-0.004478173036566169,-0.006168781323394046,0.018018583236706798,0.004489878619927223,-0.004141278206687082,0.004297799113882617
2005-06-19,0.01372545461980268,0.009473230269263277,0.0018096701793555159,0.013091524482775396,0.02045188998380154,0.004297799113882617,0.012064442567742972,-0.015089049257632992,-0.004478173036566169,0.0093595158107449
2005-06-26,-0.019610860224101967,-0.03524408840980686,-0.02403401610903899,0.008098866618816425,-0.017687783958687975,0.0093595158107449,0.031149280568634863,0.01845396757721618,0.02045188998380154,-0.029988641741082955
2005-07-03,0.004622285244164415,0.006487066126837915,0.003957386486030723,0.023457078710949375,-0.003536853061469558,-0.029988641741082955,0.006075503548381933,0.006837762808040049,-0.017687783958687975,0.0025277916979002946
2005-07-10,0.014975662277266544,0.011533298404963421,0.007446703148704659,0.004395541277532722,0.008712484658407238,0.0025277916979002946,0.0024925938509782197,-0.01494089118063413,-0.003536853061469558,0.013963887662529206
2005-07-17,0.012528708971023539,0.007041859470015899,0.015652061238290438,0.0009378517364497796,0.00799758845165055,0.013963887662529206,-0.01117458855634168,0.024474719429226077,0.008712484658407238,0.01744461011088827
2005-07-24,0.0056986345428726715,0.015651157687408768,-0.0034244158462621854,-0.006870799220936807,-0.003491325397305567,0.01744461011088827,-0.002924649348877373,0.011103470967060547,0.00799758845165055,0.0017867458299924976
2005-07-31,0.0016184556074123613,0.0,0.008591242295717283,0.014780235491583138,0.010509350708546528,0.0017867458299924976,0.015409562568503121,-0.00765403610008375,-0.003491325397305567,0.0014098164935929525
2005-08-07,-0.006949633497135621,-0.015737505090859583,-0.014481035605039216,-0.011156233284824624,-0.005672756130097323,0.0014098164935929525,0.0226031099364028,-0.021797586107871858,0.010509350708546528,-0.00919114536762633
2005-08-14,0.0014648030413306756,0.008327834876458384,-0.002592631514073074,-0.005327255062443581,0.006339213919058784,-0.00919114536762633,0.02683880437819708,0.023997375714161162,-0.005672756130097323,0.003407730896756389
2005-08-21,-0.004794042011797561,-0.0072683645639305405,0.004333076730056895,-0.00315011708119739,-0.0110235995333684,0.003407730896756389,-0.024488629412437568,0.005691507818263997,0.006339213919058784,0.0002813585198120361
2005-08-28,-0.013963357580194069,-0.014309182352138516,-0.00992267805757685,0.016118360862182435,-0.011783596884878622,0.0002813585198120361,0.02117135423014349,0.014647144844763815,-0.0110235995333684,-0.017309315702565886
2005-09-04,0.01250430551129611,0.0047262722878127494,0.005664502915338154,0.026438544567409794,0.018691703621960043,-0.017309315702565886,0.024941673023507693,0.00787405218259174,-0.011783596884878622,0.006738538491299906
2005-09-11,0.019056310908206697,0.015793154177453195,0.012131651013998823,0.013030463837033546,0.02530831355260177,0.006738538491299906,-0.006844262919495581,0.013091524482775396,0.018691703621960043,0.020649821532298773
2005-09-18,-0.0046087709493136675,-3.89621423261266e-05,-0.007049331755596522,0.012362195194182135,-0.009664855996718735,0.020649821532298773,0.013629798492552414,0.008098866618816425,0.02530831355260177,-0.003502863426130931
2005-09-25,-0.01668047274017148,-0.011956071359057852,-0.01516455910393788,-0.0270916031472882,-0.01656294756464627,-0.003502863426130931,0.018976706344906225,0.023457078710949375,-0.009664855996718735,-0.020051248088223006
2005-10-02,0.013175525816821354,0.013781672039401505,0.02419712915507244,0.028151792253643393,-0.0038128462045208256,-0.020051248088223006,0.00782762243917312,0.004395541277532722,-0.01656294756464627,0.015850612832624122
2005-10-09,-0.027877263462708246,-0.011936877637617083,-0.01890057705670478,-0.039583064686259606,-0.019139012911391418,0.015850612832624122,-0.008394182297789654,0.0009378517364497796,-0.0038128462045208256,-0.026288041059126188
2005-10-16,-0.00785878319086053,-0.005704312755345997,-0.003940384255668117,-0.04369389779448685,0.001951271446388958,-0.026288041059126188,-0.008119995276665515,-0.006870799220936807,-0.019139012911391418,-0.0013604553667537767
2005-10-23,-0.004550787673645806,-0.01147508543828435,0.005274851876782671,-0.016526341813506762,-0.018825165194725324,-0.0013604553667537767,0.003935766096538673,0.014780235491583138,0.001951271446388958,-0.005373762601299736
2005-10-30,0.014137538549408246,0.012291072262377689,0.009182255863130484,0.02306445545252478,0.0006618402031868253,-0.005373762601299736,0.02242476927038184,-0.011156233284824624,-0.018825165194725324,0.016642953207216316
2005-11-06,0.019281964941326724,0.014839706385979534,0.004333012690569404,-0.005153489033385417,0.013222749098767528,0.016642953207216316,0.013803297921719304,-0.005327255062443581,0.0006618402031868253,0.013001607482745703
2005-11-13,0.013512213090628444,0.014622709667939882,0.013804655623657291,-0.008092987468253376,0.01402964155892894,0.013001607482745703,-0.009833556860381232,-0.00315011708119739,0.013222749098767528,0.017396768315799616
2005-11-20,0.01106956686866667,0.02522143262704457,-0.004255120392288814,0.017297551039615833,0.005791576305024471,0.017396768315799616,-0.0319198505904309,0.016118360862182435,0.01402964155892894,0.007373413205977286
2005-11-27,0.015983587630972407,0.00990408699222356,0.012820753703579602,0.01860739930553068,0.0,0.007373413205977286,0.025039650283430248,0.026438544567409794,0.005791576305024471,0.01673969613582904
2005-12-04,-0.002202271595157179,0.0025305867653619973,-0.007173047819593825,-0.005669042812335046,-0.0025591385094010377,0.01673969613582904,-0.04449932905706511,0.013030463837033546,0.0,-0.004664312095792211
2005-12-11,-0.004099456852718286,-0.007573197059434489,-0.007225129898282945,0.013620821227835034,0.0006413431897656086,-0.004664312095792211,-0.013353381337854131,0.012362195194182135,-0.0025591385094010377,-0.009924937175370019
2005-12-18,0.005539692169097554,0.013046215954923612,0.023968223310641523,0.018686605157143044,0.01936670965517462,-0.009924937175370019,-0.0009896419728749883,-0.0270916031472882,0.0006413431897656086,0.00941093612009336
2005-12-25,0.0031653920077134856,0.0053679072875680856,-0.005462432938881379,-0.014546642404970278,0.01861190232885801,0.00941093612009336,0.02511181441808019,0.028151792253643393,0.01936670965517462,0.0022116278196646633
2006-01-01,-0.01774962203045649,-0.013191055161476672,-0.01605376091019528,-0.014133425423120571,-0.017652327102661958,0.0022116278196646633,-0.01160419260105694,-0.039583064686259606,0.01861190232885801,-0.016551604540273934
2006-01-08,0.031563624884360264,0.011457623623718272,0.00901681045915037,0.02516752475479045,0.026481666641612556,-0.016551604540273934,0.043861457666253045,-0.04369389779448685,-0.017652327102661958,0.02403016958891313
2006-01-15,0.001868544661975946,-0.005034526630563918,-0.0008512258075283885,0.0006218590416287029,-0.0030715058207493318,0.02403016958891313,0.012027146942243494,-0.016526341813506762,0.026481666641612556,0.00018212372564341273
2006-01-22,-0.02106009358655203,-0.02087270829808119,-0.013202895721157848,0.015838180859587103,-0.015095088720489813,0.00018212372564341273,0.025467092648228773,0.02306445545252478,-0.0030715058207493318,-0.02695264182796775
2006-01-29,0.02040171397646051,0.021317665716170886,0.01553762579801754,-0.009782703207227517,0.010009061034480071,-0.02695264182796775,-0.005117518498250928,-0.005153489033385417,-0.015095088720489813,0.024796210932488405
2006-02-05,-0.017659962898005976,-0.005692789645356799,-0.012749287644266971,-0.02253788671115109,-0.00867134798500302,0.024796210932488405,-0.006807940221467801,-0.008092987468253376,0.010009061034480071,-0.012097279856378984
2006-02-12,0.0029302885978652604,0.013358797797494937,-0.000861378962197068,0.003789983805297936,0.0009374212155925932,-0.012097279856378984,0.00594067364418982,0.017297551039615833,-0.00867134798500302,0.012430788795894987
2006-02-19,0.017135130237335483,0.021342991919856003,0.0180951942100267,0.01636240164138103,0.02028699798460587,0.012430788795894987,0.0019387347188359882,0.01860739930553068,0.0009374212155925932,0.019188594710998874
2006-02-26,0.004658152052786191,0.0036882258669588275,0.0021163261874554973,0.007120933288978337,-0.000306078930991327,0.019188594710998874,-0.007836169635056622,-0.005669042812335046,0.02028699798460587,-0.0023429454700176766
2006-03-05,-0.005022747693778529,0.002449313517750795,-0.005489668324071717,-0.0070705841310669815,-0.009791767110669536,-0.0023429454700176766,-0.009548807744531096,0.013620821227835034,-0.000306078930991327,-0.006229150276447659
2006-03-12,-0.0013208000317231905,0.0033601236794640332,0.02547768660704497,-0.018266257421394316,0.0021628088318810246,-0.006229150276447659,-0.0024559245726045176,0.018686605157143044,-0.009791767110669536,0.00708649867650335
2006-03-19,0.019826299187101437,0.03247957884692232,-0.0026533436696244417,0.021489308760642478,0.012249919012084165,0.00708649867650335,-0.003425307645096076,-0.014546642404970278,0.0021628088318810246,0.01893865431099062
2006-03-26,-0.0031385081919871327,-0.003255381973918281,0.0008345268267337946,-0.020528809030362027,-0.0012227300115088546,0.01893865431099062,0.029886664269759944,-0.014133425423120571,0.012249919012084165,0.00044367450171733935
2006-04-02,-0.002918550704250622,0.0035631422471671392,-0.015846292756208413,-0.020959185078517684,-0.02142000102038566,0.00044367450171733935,-0.013349355120915285,0.02516752475479045,-0.0012227300115088546,-0.012771997409815383
2006-04-09,-0.0022337524503650563,0.004437994824567193,-0.008050942995287302,-0.005189798625634401,-0.021888137437336308,-0.012771997409815383,-0.004117295377299435,0.0006218590416287029,-0.02142000102038566,-0.0006289216188150037
2006-04-16,-0.006407043385607936,-0.0026513009665852794,-0.006407122492092743,-0.014019882655469829,-0.008312187452159003,-0.0006289216188150037,0.032634095677904096,0.015838180859587103,-0.021888137437336308,0.0003598438793381842
2006-04-23,0.018957076660299332,0.030419665539991758,0.006878549366826636,0.03339954822840707,0.00451313670288922,0.0003598438793381842,0.005862493369392263,-0.009782703207227517,-0.008312187452159003,0.020138790843855725
2006-04-30,0.0024397869649430692,-0.010318556049645045,0.017506068003932063,0.002239985044350856,-0.005455427036456295,0.020138790843855725,-0.005828324853583422,-0.02253788671115109,0.00451313670288922,0.004232963420388591
2006-05-07,0.007986968868759714,0.033304310393372116,0.009652091471198387,0.027458166277452012,-0.006776671590321803,0.004232963420388591,0.02674121627882986,0.003789983805297936,-0.005455427036456295,0.015366696449873096
2006-05-14,-0.024750808032519833,-0.021019951047993812,-0.016209406941945503,-0.028589206596322025,-0.012670530972594518,0.015366696449873096,0.044289901823296285,0.01636240164138103,-0.006776671590321803,-0.015220883087790793
2006-05-21,-0.016558416595638392,-0.02547943667706265,-0.002112606677951989,-0.005438289398159157,-0.003619655971219271,-0.015220883087790793,-0.024424239397983216,0.007120933288978337,-0.012670530972594518,-0.018619056745651563
2006-05-28,0.010071039756695876,0.002937882335541042,0.01989841018302152,0.0173691897716437,0.008916824467485318,-0.018619056745651563,0.011004127653994722,-0.0070705841310669815,-0.003619655971219271,0.011751989534880547
2006-06-04,0.004829058327812774,0.005858080277378885,-0.005396490767337725,0.02877007723281766,0.011129386412118025,0.011751989534880547,-0.035918012855299164,-0.018266257421394316,0.008916824467485318,-0.0037246358574735128
2006-06-11,-0.028294829693888635,-0.043681054146394005,-0.007512369785632189,-0.002151184599214595,-0.014891723810365742,-0.0037246358574735128,-0.026531057340485442,0.021489308760642478,0.011129386412118025,-0.031416671058559165
2006-06-18,-0.0011889869140843112,0.015377436413663403,0.00408526917184826,-0.002807767992717758,-0.0003000455049316786,-0.031416671058559165,0.03479246756335308,-0.020528809030362027,-0.014891723810365742,0.012070951787491513
2006-06-25,-0.001684735592142772,-0.0006014364467099576,0.002105025534000493,-0.01401476460134532,-0.010887810104890372,0.012070951787491513,-0.003922543791155975,-0.020959185078517684,-0.0003000455049316786,-9.063525633190572e-05
2006-07-02,0.022822403750478282,0.017148308480063212,0.016386778494835053,0.019899141173942203,0.008672525419662458,-9.063525633190572e-05,0.007032243815709327,-0.005189798625634401,-0.010887810104890372,0.016549952896295794
