Date,Dow_Jones,SP500
2005-06-12,0.004297292490489157,0.00041641858269048093
2005-06-19,0.009359634700048636,0.01372576639628087
2005-06-26,-0.02998860294524064,-0.01961130890456586
2005-07-03,0.0025280454513347816,0.00462218338121323
2005-07-10,0.013964236059877733,0.014975776027671417
2005-07-17,0.01744400494835463,0.01252883370377833
2005-07-24,0.0017877619853530202,0.005698606578615761
2005-07-31,0.0014087519477063992,0.0016188974011261958
2005-08-07,-0.00919185534888034,-0.0069502178149166705
2005-08-14,0.0034088434561796443,0.0014648512912940337
2005-08-21,0.00028100869103320214,-0.0047943849190315024
2005-08-28,-0.017308181245068832,-0.01396258597222344
2005-09-04,0.006737100836623711,0.012503954745231693
2005-09-11,0.020650056925576754,0.019056386336961273
2005-09-18,-0.003502380785033621,-0.004609621734590119
2005-09-25,-0.020051233624872933,-0.01667960187764006
2005-10-02,0.015849717418885412,0.01317486960381764
2005-10-09,-0.02628803373874633,-0.02787660999681496
2005-10-16,-0.0013592327930860293,-0.007859237038908229
2005-10-23,-0.005374722166990309,-0.004550188525750065
2005-10-30,0.016643851844794888,0.014136667248061396
2005-11-06,0.013000564595059938,0.0192826551922074
2005-11-13,0.017397406095701395,0.013512118873960643
2005-11-20,0.0073727654980948465,0.011069958406071834
2005-11-27,0.016740233304308738,0.015983261179027153
2005-12-04,-0.004665181973441457,-0.0022027344758694944
2005-12-11,-0.009924350774171864,-0.004098850503477247
2005-12-18,0.009411170253132317,0.005539741643415974
2005-12-25,0.002211766636573076,0.003165335230975952
2006-01-01,-0.016551588652660376,-0.01775011139262217
2006-01-08,0.024029882034324768,0.031564022175558204
2006-01-15,0.00018312921096352852,0.0018685284263957325
2006-01-22,-0.02695329729867879,-0.021060249955235477
2006-01-29,0.024796008439545325,0.020401452811221077
2006-02-05,-0.012097338797650625,-0.017659668739876788
2006-02-12,0.012430807784000075,0.0029305864703357276
2006-02-19,0.019187354175016047,0.01713483446279107
2006-02-26,-0.002341725141956408,0.004658321383146147
2006-03-05,-0.006229820736301517,-0.005023198551310726
2006-03-12,0.0070871595486035055,-0.0013199532685487236
2006-03-19,0.018939098400211796,0.019825801860935854
2006-03-26,0.00044261936264233803,-0.0031387662491910717
2006-04-02,-0.01277115779202509,-0.0029184104724567783
2006-04-09,-0.0006289439105707784,-0.0022338028280441957
2006-04-16,0.00035966668082765274,-0.006407095586006495
2006-04-23,0.020138708593066212,0.018957279785133396
2006-04-30,0.004232896167346567,0.0024399900243412542
2006-05-07,0.01536648423059428,0.007986493210390355
2006-05-14,-0.015219920544555565,-0.02475076058370329
2006-05-21,-0.018619617415574385,-0.016558296897789426
2006-05-28,0.01175204834081267,0.010070703607423681
2006-06-04,-0.0037236942613234625,0.004829259113011908
2006-06-11,-0.03141762413321858,-0.028294448783135362
2006-06-18,0.012070787836425012,-0.001188998224184612
2006-06-25,-9.046188848904624e-05,-0.001684781377931488
2006-07-02,0.016549929978642464,0.022822266544542558
2006-07-09,-0.007424254107661565,-0.005263914637828715
2006-07-16,-0.032804834260873106,-0.024405562428827965
2006-07-23,0.01293315967913844,0.0034813662092139097
2006-07-30,0.03233217456315218,0.032513116073902504
2006-08-06,0.0036586967825693595,0.001718600050106378
2006-08-13,-0.012713685404828312,-0.009282449187284048
2006-08-20,0.026991023861166585,0.02897445963861034
2006-08-27,-0.008436018061838024,-0.006733483111193261
2006-09-03,0.01648341673999032,0.012402365162498263
2006-09-10,-0.007236622243937951,-0.00867422063160661
2006-09-17,0.016927668010981112,0.01734987851937131
2006-09-24,-0.005017321227206439,-0.003713228970933624
2006-10-01,0.015041328045245272,0.016049094498713945
2006-10-08,0.015248389572533494,0.010705273273624138
2006-10-15,0.009449907161348525,0.011999176127428068
2006-10-22,0.003651870900438503,0.0015368463949234634
2006-10-29,0.007754627680497395,0.00781946439939496
2006-11-05,-0.008936044995118353,-0.009934121147998964
2006-11-12,0.011102933605932286,0.012450689885273869
2006-11-19,0.020391365147744756,0.015769698102339635
2006-11-26,-0.004704916693182515,-0.0004986316330488627
2006-12-03,-0.00513528324875745,-0.0009262006888055563
2006-12-10,0.00778307275727208,0.008558186379390431
2006-12-17,0.012038264942473953,0.012112990584517869
2006-12-24,-0.007812908245452888,-0.011170084753699738
2006-12-31,0.009985662393327877,0.00618112929080028
2007-01-07,-0.005386213775542603,-0.0076258295765087025
2007-01-14,0.015516318984170052,0.0192112994541922
2007-01-21,-0.0002376830431861654,-0.0029318806587104174
2007-01-28,-0.006212676744524526,-0.004831420531421604
2007-02-04,0.014105780588513417,0.018855991488958113
2007-02-11,-0.005137103337884974,-0.006007612244703253
2007-02-18,0.01525252445145342,0.0124351532826521
2007-02-25,-0.009092809694784099,0.004742379258997176
2007-03-04,-0.043113279301011165,0.006132797307693061
2007-03-11,0.01678193536634276,0.0015683133501976365
2007-03-18,-0.013529292558889128,-0.012079362679648598
2007-03-25,0.030069722264520093,0.035082920543651586
2007-04-01,-0.008821610293288207,-0.009694395472490736
2007-04-08,0.015130499564457667,0.015774924592438122
2007-04-15,0.005499790794960546,0.007487739836545826
2007-04-22,0.027960548600272306,0.02270824907080793
2007-04-29,0.012811208985161748,0.006123181501258568
2007-05-06,0.011506332914569706,0.009296185031752557
2007-05-13,0.006178130908330193,-0.0003978746698966029
2007-05-20,0.017193234025699944,0.01166642073944324
2007-05-27,-0.004500996031157167,-0.0060935477418535555
2007-06-03,0.012750522571533196,0.015755740488015313
2007-06-10,-0.01837403018413719,-0.019730440843483188
2007-06-17,0.016852202726866716,0.01780863534640753
2007-06-24,-0.016300227104599663,-0.016463128627221213
2007-07-01,0.0017161751122738433,-0.0007972000588624129
2007-07-08,0.014381877060192227,0.016951339925181053
2007-07-15,0.020421790212778568,0.01222391458459593
2007-07-22,0.009464407524169383,0.0017529212208033385
2007-07-29,-0.00044406349024667113,-0.008872796811936368
2007-08-05,-0.0006430723322960463,-0.0013498181565816392
2007-08-12,-0.001890992848538553,0.006327885167720204
2007-08-19,-0.008346552769920135,0.0
2007-08-26,0.02366906245822209,0.025015114326762733
2007-09-02,-0.0017956169202421046,-0.004988424702458527
2007-09-09,-0.014093390684888463,-0.010299088086441532
2007-09-16,0.022354350430509706,0.019374315186624802
2007-09-23,0.027352079566689058,0.02545998015472284
2007-09-30,0.007324273352473654,0.004013686953380002
2007-10-07,0.012741384106362608,0.0214317670661055
2007-10-14,0.0031288560260713805,0.003079441302508812
2007-10-21,-0.042808839578399094,-0.04260190293938315
2007-10-28,0.02238208993848878,0.026391524629949537
2007-11-04,-0.013773127130661367,-0.015753138171721415
2007-11-11,-0.04219011987185339,-0.04007962218707628
2007-11-18,0.011579539438688169,0.004478430928114507
2007-11-25,-0.015368190341539467,-0.01138616413711413
2007-12-02,0.03662531330027785,0.03143015535078075
2007-12-09,0.016621635894133124,0.015135218338261147
2007-12-16,-0.02155575329977244,-0.024782877500373557
2007-12-23,0.00911046422390549,0.011865111051627464
2007-12-30,-0.00692348727951686,-0.005603241952601534
2008-01-06,-0.039277436742841454,-0.040665508582670706
2008-01-13,-0.015448162306212931,-0.02443743534696924
2008-01-20,-0.04343559130803876,-0.0003944815592875628
2008-01-27,0.01343586591542878,0.007420398992692645
2008-02-03,0.04288451174391206,0.007420398992692645
2008-02-10,-0.04457405916889767,0.015555555382619213
2008-02-17,0.01490069569464314,0.009553739387671789
2008-02-24,0.0038108017646494297,0.0035519233927243654
2008-03-02,-0.006380805765818898,-0.013272264139864265
2008-03-09,-0.033168026515606686,-0.03071325864680985
2008-03-16,0.009164507906291863,-0.0007705892924334545
2008-03-23,0.028252107641267843,0.02410220275495978
2008-03-30,-0.00714786768910558,-0.004315666894428416
2008-04-06,0.03166187316666402,0.040909343787145946
2008-04-13,-0.021887762519259057,-0.025641093197348863
2008-04-20,0.03792457343573763,0.03823692857935845
2008-04-27,0.007351695479699938,0.008087768901498649
2008-05-04,0.014984743153746205,0.013681667691720856
2008-05-11,-0.02470691362639721,-0.01844392041973697
2008-05-18,0.0190400891801199,0.027070138118263865
2008-05-25,-0.038503269836830833,-0.035189091753553225
2008-06-01,0.012198210676233279,0.019689392260560767
2008-06-08,-0.03179233099639167,-0.02892783218130468
2008-06-15,0.00802482518096781,-0.0010270652562968108
2008-06-22,-0.037333682253692935,-0.02873168867242637
2008-06-29,-0.040426450910908795,-0.030780106716879585
2008-07-06,-0.003613259420878645,-0.009566453591050128
2008-07-13,-0.018133253824030304,-0.019555150106519648
2008-07-20,0.037084689528572135,0.017280491606401993
2008-07-27,-0.01548520221616323,-0.003968529140691346
2008-08-03,-0.00044113410102752937,0.005418818314371965
2008-08-10,0.033856661091145934,0.025443947171633674
2008-08-17,-0.0014721244099603625,0.006183894783753585
2008-08-24,-0.0018021016435501025,-0.003994623213366522
2008-08-31,-0.007479447854559562,-0.006633265325393434
2008-09-07,-0.026851580656920726,-0.033931475463163885
2008-09-14,0.02171837048711711,0.013422365263142222
2008-09-21,-0.007614791352547501,-0.009925596449394947
2008-09-28,-0.014461510943779066,-0.018135615275033157
2008-10-05,-0.017884870739394848,-0.022240624687852262
2008-10-12,-0.01959655063720274,-0.024293129394261814
2008-10-19,-0.02867541089663328,-0.02850892531651361
2008-10-26,-0.03604259125825593,-0.030672216532355856
2008-11-02,-0.03604259125825593,-0.030672216532355856
2008-11-09,-0.03604259125825593,-0.030672216532355856
2008-11-16,-0.037702339365022375,-0.030672216532355856
2008-11-23,-0.03936208747178882,-0.02732409770176969
2008-11-30,-0.029364210770502996,-0.014968102612036072
2008-12-07,-0.011011190133829674,-0.00596022635288862
2008-12-14,-0.0026560461984421746,0.012055526165406283
2008-12-21,-0.008525597287430187,-0.0009456633630882116
2008-12-28,-0.0059612068706935695,-0.006312197438050726
2009-01-04,-0.024204103608961802,-0.0266549020478955
2009-01-11,-0.04170628439591262,-0.043432955362388115
2009-01-18,-0.038401178027858585,-0.04523483814199847
2009-01-25,-0.02624206418601449,-0.02292515549460228
2009-02-01,-0.005465282189501819,-0.01314708784681795
2009-02-08,0.014625286655123304,-0.008258054022925787
2009-02-15,0.03471585549974843,-0.024223844143140216
2009-02-22,-0.04028163165147136,-0.04507866808724681
2009-03-01,-0.04028163165147136,-0.04507866808724681
2009-03-08,-0.04028163165147136,-0.04507866808724681
2009-03-15,0.008214961199598969,0.015364400406697953
2009-03-22,0.008214961199598969,0.015364400406697953
2009-03-29,0.01920851523593603,0.02391798423835867
2009-04-05,0.01965384407889681,0.02543333052976815
2009-04-12,0.009105618885520528,0.018395092989516915
2009-04-19,0.006852969841914414,0.01480041767059248
2009-04-26,-0.007133024229326934,-0.004823278475727832
2009-05-03,0.017713644981326215,0.004685017077484699
2009-05-10,0.043329554744717225,0.01419331263069723
2009-05-17,-0.031440396941237236,0.0034947384814656424
2009-05-24,0.0010874852785487388,0.021461881466376398
2009-05-31,0.030408553653713755,0.039429024451287153
2009-06-07,0.029512706269352762,0.021831663491484132
2009-06-14,0.004549184869956591,0.005604581871517134
2009-06-21,-0.03076766762807348,-0.026504701936150954
2009-06-28,-0.012190670442501994,-0.0021731857901375884
2009-07-05,-0.01518891342083517,-0.022103473429368692
2009-07-12,-0.016932992087850318,-0.021351372071418517
2009-07-19,0.010727671279344764,0.010575717950458752
2009-07-26,0.02391398260603672,0.024699697482794547
2009-08-02,0.007695551898518449,0.007648688351203248
2009-08-09,0.023125452429604287,0.024187498048612976
2009-08-16,-0.004050919447324053,-0.004051030634204977
2009-08-23,0.02092362546233817,0.02162905576989438
2009-08-30,0.005788274790891723,0.003981782274679269
2009-09-06,-0.01182355342394159,-0.012768507875484114
2009-09-13,0.01874075972891287,0.02655276304042742
2009-09-20,0.021465195108085533,0.023464522763391615
2009-09-27,-0.013964455719218338,-0.02127134592701596
2009-10-04,-0.019432746685599023,-0.020017700363124447
2009-10-11,0.04037528146274849,-0.0017836864187497081
2009-10-18,0.01411933534903076,0.0038789459030595386
2009-10-25,-0.0016002987085114162,-0.007438790155614439
2009-11-01,-0.02774705085086615,-0.041820927766685445
2009-11-08,0.03410236827586277,0.034472749924174595
2009-11-15,0.02530678601655212,0.023243048460544147
2009-11-22,0.0065868168149685324,-0.0017334379759521568
2009-11-29,-0.000678224657057358,0.0012793398464736594
2009-12-06,0.00785089211842438,0.013142253418942929
2009-12-13,0.008942403802474352,0.0009009358185496641
2009-12-20,-0.013146869340093126,-0.0027599357597921648
2009-12-27,0.01803345906835019,0.02059722241777151
2010-01-03,-0.00885676038645633,-0.009246174124929674
2010-01-10,0.019602203861685652,0.028086612131289268
2010-01-17,-0.0009422963344760671,-0.008117022178717348
2010-01-24,-0.0413167063284583,-0.038982894887669706
2010-01-31,-0.010627566941428634,-0.01666527598562939
2010-02-07,-0.003878074843609136,-0.006797971026897276
2010-02-14,0.011082271644331287,0.012938795453667273
2010-02-21,0.02947763915762036,0.028692945243882217
2010-02-28,-0.006635514835974909,-0.003599372379728072
2010-03-07,0.023813651568961314,0.0316961667595308
2010-03-14,0.00624149607518687,0.010590689259444952
2010-03-21,0.010582123614383265,0.00855367957167319
2010-03-28,0.010155376647745573,0.005259958553838651
2010-04-04,0.007838550123630439,0.01046504117483904
2010-04-11,0.007137577793548067,0.014855756870034487
2010-04-18,0.0019081016773321302,-0.0015893630576500062
2010-04-25,0.01615565958319265,0.02052580633297052
2010-05-02,-0.00022890244146289707,-0.0020512161870973045
2010-05-09,0.004846096725944715,-0.0004949671215075946
2010-05-16,-0.006961674543880192,-0.009166069596068027
2010-05-23,-0.04022900700576826,-0.041970443656285994
2010-05-30,-0.003632519518037891,0.002382841233708133
2010-06-06,-0.020005860418036425,-0.023315213967511128
2010-06-13,0.02886109186992436,0.026773627628016605
2010-06-20,0.0231667306568768,0.023537484366855876
2010-06-27,-0.0016710488864968842,-0.005505070711838922
2010-07-04,-0.026508828429870568,-0.03454762579053372
2010-07-11,-0.0098849834785254,-0.01204199180504295
2010-07-18,0.011194471617211932,0.011558475223134912
2010-07-25,0.032273926712949264,0.035158942251312775
2010-08-01,0.004123788480632218,-0.0012685296315727568
2010-08-08,0.01900682131655551,0.019225971888283677
2010-08-15,-0.03130601035628966,-0.03630244257557369
2010-08-22,-0.008011697546033703,-0.007201415970953362
2010-08-29,-0.005482142837525239,-0.0062307435886667095
2010-09-05,0.029533095112352692,0.037713004784405646
2010-09-12,0.0019126867147134519,0.005320717492941052
2010-09-19,0.014136149101218187,0.014461736167583172
2010-09-26,0.023568376794514956,0.02071294770374199
2010-10-03,-0.0023033295252443686,-0.001829092042885283
2010-10-10,0.016988141944711987,0.016839812040395863
2010-10-17,0.0055622061701618986,0.009953714716532946
2010-10-24,0.006143551394446556,0.0055224756546545795
2010-10-31,-0.0004492233287695102,0.001183133895271249
2010-11-07,0.029018226628586108,0.03569919241478603
2010-11-14,-0.02077851548735632,-0.020534478454499294
2010-11-21,0.001887122430378474,0.0007484859433724012
2010-11-28,-0.012230968666715691,-0.01238675193008365
2010-12-05,0.029825924240403534,0.03442772203489364
2010-12-12,0.003072369298807498,0.012938376160605447
2010-12-19,0.008075105356588619,0.0038055381362827045
2010-12-26,0.006786301736660505,0.010458210127752166
2011-01-02,0.0012799524389257577,0.0011944407914843413
2011-01-09,0.008129270604445349,0.011053568544836079
2011-01-16,0.00960784765469569,0.01698949018263618
2011-01-23,0.007771394648265595,-0.007192911382384204
2011-01-30,-0.0037141670475381305,-0.005063392073997308
2011-02-06,0.02262304640505719,0.026855840512923335
2011-02-13,0.016240204767218103,0.014944827824245888
2011-02-20,0.010206048168620585,0.01066769276299162
2011-02-27,-0.01990270389668669,-0.016353291740868636
2011-03-06,0.0027237362486611794,0.001058099748077801
2011-03-13,-0.008643999270563918,-0.012304814251898999
2011-03-20,-0.015964473270371315,-0.01929817464896577
2011-03-27,0.031199703826929825,0.027708062781947262
2011-04-03,0.012299048029413395,0.014089542689667889
2011-04-10,0.0015394603203493507,-0.0021774275853111424
2011-04-17,-0.002810291822944011,-0.00617228347756249
2011-04-24,0.012987795538691671,0.013177972395177928
2011-05-01,0.02604390652408317,0.01980878234536143
2011-05-08,-0.01382336233315129,-0.016345341814213654
2011-05-15,-0.0024551380227674224,-0.001192529509567719
2011-05-22,-0.0055417774748741655,-0.003207804546483839
2011-05-29,-0.004965647756449476,-0.0007486403264314045
2011-06-05,-0.02342470487435966,-0.023144274003498833
2011-06-12,-0.016073081939044775,-0.021622356036703594
2011-06-19,0.004847692354209787,0.0006261984677764509
2011-06-26,0.0001691472135912364,-0.0006315444354382804
2011-07-03,0.0009703463064146267,0.0008472943164815061
2011-07-10,-0.003569740136683708,-0.008289839664301968
2011-07-17,-0.013589570813223983,-0.02016355530021996
2011-07-24,0.01637762711375923,0.021945202736224134
2011-07-31,-0.013414888537386815,-0.008532449370481199
2011-08-07,-0.027949490272814514,-0.027666327059999052
2011-08-14,-0.026193642175386334,-0.016322552642811572
2011-08-21,-0.0396957079936765,-0.016322552642811572
2011-08-28,0.0443889757792284,-0.0010175147842480525
2011-09-04,-0.0037269548752258963,-0.008696934212412466
2011-09-11,-0.012818228535206977,-0.008696934212412466
2011-09-18,-0.021909502195188058,-0.01637635364057688
2011-09-25,0.013774247805976803,-0.003434610704009411
2011-10-02,0.016480496841760228,0.009594982717540279
2011-10-09,0.016480496841760228,0.009594982717540279
2011-10-16,0.016896805827090855,0.01702339256536678
2011-10-23,0.025080057420452384,0.02438482409801368
2011-10-30,0.03555324906426671,0.03734743920438377
2011-11-06,-0.01999341002280053,-0.024261220227430935
2011-11-13,0.016137452336608016,0.00940393162706843
2011-11-20,-0.006390843446284211,-0.013772760158482444
2011-11-27,-0.028919139229176438,-0.03694945194403332
2011-12-04,0.014325897364313889,0.009530821633742415
2011-12-11,-0.005994543786040252,-0.009867008457989268
2011-12-18,-0.026314984936394392,-0.02926483854972095
2011-12-25,0.037302705774365785,0.0394767458566434
2012-01-01,-0.006360456711912543,-0.007041681680653
2012-01-08,0.013787429857651468,0.017609406692445928
2012-01-15,0.005099801333872778,0.00884837662675575
2012-01-22,0.023906996248579837,0.024138425255395113
2012-01-29,-0.004017308737727876,-0.0009853780545550084
2012-02-05,0.015184032609009135,0.020634340795550488
2012-02-12,-0.004050854912385438,-0.0013378710441632746
2012-02-19,0.013400796084459321,0.015257492847509324
2012-02-26,0.0030181285796542223,0.0038117375933219844
2012-03-04,-0.0005406266350740374,0.002775475281941553
2012-03-11,-0.0030872889696419437,0.0018937569769583718
2012-03-18,0.0244272954127438,0.024313441646732548
2012-03-25,-0.010980376109979928,-0.004632783739644597
2012-04-01,0.009188143093564971,0.008306642918187501
2012-04-08,-0.010697883135207586,-0.007244349286722129
2012-04-15,-0.015261736479627475,-0.01895686269683594
2012-04-22,0.013470671490426689,0.005906461451847367
2012-04-29,0.015541560632810647,0.01768756212796463
2012-05-06,-0.014470403098001738,-0.024147251269374448
2012-05-13,-0.014681968228389963,-0.010145814298762601
2012-05-20,-0.034692546700639704,-0.043285946729610614
2012-05-27,0.007704421662243721,0.018190607508383305
2012-06-03,-0.026155106498752523,-0.029826124470724413
2012-06-10,0.03652591709759356,0.03854544751849742
2012-06-17,0.016998180134237817,0.013035709732903245
2012-06-24,-0.008716705172220895,-0.005069286085240821
2012-07-01,0.017586939674300917,0.019781248991511236
2012-07-08,-0.0068515671737863215,-0.004482143767720381
2012-07-15,0.00039283793612776563,0.001919225802134994
2012-07-22,0.004922189257220433,0.005303852400446285
2012-07-29,0.01952580269306048,0.0161938557655541
2012-08-05,0.0014550669681199224,0.004831317526762469
2012-08-12,0.009179402196715536,0.010692678355046503
2012-08-19,0.006363211634257793,0.00951410754171178
2012-08-26,-0.007853526070093264,-0.004711923558910036
2012-09-02,-0.0038052384380172777,-0.0024736075648811306
2012-09-09,0.015739110093031083,0.02245670611749273
2012-09-16,0.02196461603596922,0.020162324138371046
2012-09-23,-0.0008051771450318101,-0.00401618840134399
2012-09-30,-0.010482301902481339,-0.013025489756003705
2012-10-07,0.014248529349096373,0.015072728399686763
2012-10-14,-0.020814972140514865,-0.02223893650560793
2012-10-21,0.0012336151749405833,0.0034992989291575682
2012-10-28,-0.017429169570271297,-0.014226805899158812
2012-11-04,-0.0009183780104112804,0.0014856447671818263
2012-11-11,-0.0210451210752447,-0.024018262776390853
2012-11-18,-0.015602937167278341,-0.012956248263400805
2012-11-25,0.03415621807175051,0.03651878357467897
2012-12-02,0.001616653510186028,0.005659545542258337
2012-12-09,0.011221939693165206,0.0018291342385279297
2012-12-16,-0.000760268676564646,-0.0021770681194729358
2012-12-23,0.005628906536935707,0.011982917506475177
2012-12-30,-0.02063922649563843,-0.019329109050465254
2013-01-06,0.0386615171417668,0.045276105123915666
2013-01-13,0.004923434754752876,0.004782111282999546
2013-01-20,0.011248259112334402,0.00856735062490932
2013-01-27,0.018590728032289006,0.012944054079541134
2013-02-03,0.008080127062152442,0.006589302597060476
2013-02-10,-7.203987139303702e-05,0.003702328285840828
2013-02-17,0.0005501498125592974,0.0020420284377575815
2013-02-24,0.0025814295893014094,-0.0014461198978293899
2013-03-03,0.006652178168715883,0.0014482141891847267
2013-03-10,0.021457924498443193,0.021892141303432533
2013-03-17,0.009471875268992846,0.006968499747213253
2013-03-24,0.0005518171746803358,-0.0014761387826803807
2013-03-31,0.0028987024893158964,0.0068766053623425805
2013-04-07,-6.869059634273533e-05,-0.009638366769537554
2013-04-14,0.021402005706177007,0.02345954405376527
2013-04-21,-0.021148766844356848,-0.020906581933346158
2013-04-28,0.011988672077424933,0.017751405387987695
2013-05-05,0.016883991387325548,0.019779936461202352
2013-05-12,0.011248448815029066,0.012641665189211837
2013-05-19,0.01676474691130858,0.02160222103086995
2013-05-26,-0.0024160568013600336,-0.009763844705504954
2013-06-02,-0.010931507440936294,-0.011251492957091047
2013-06-09,0.008074565386437804,0.008259388963396175
2013-06-16,-0.010898012834996251,-0.009830031444070575
2013-06-23,-0.017423756630029708,-0.020028868480678308
2013-06-30,0.0055500267932326874,0.008486666651246644
2013-07-07,0.016627477819598058,0.016207686085125905
2013-07-14,0.02085833014875549,0.027542316696298696
2013-07-21,0.007497777983727971,0.009910032595612295
2013-07-28,0.0002578837323068406,-0.0003547288553545913
2013-08-04,0.0067034926420410645,0.01088061629411996
2013-08-11,-0.013381219633941344,-0.00959352872645658
2013-08-18,-0.020942915999748624,-0.02055400165548127
2013-08-25,-0.004452264968919817,0.004763928024672293
2013-09-01,-0.01321474475889639,-0.017825378267738556
2013-09-08,0.00838662399918988,0.01460492804610225
2013-09-15,0.030854541463260388,0.019814047061824214
2013-09-22,0.005924910426245988,0.013123216148361205
2013-09-29,-0.01354493226066733,-0.010601975734037206
2013-10-06,-0.011694638762242526,-0.0001186814716112039
2013-10-13,0.011567158985011483,0.008112055544751806
2013-10-20,0.010516374466637446,0.024256681474364106
2013-10-27,0.012044071074526652,0.008945896724946945
2013-11-03,0.0026384125593528207,0.0014779016044659254
2013-11-10,0.010457386664693535,0.006128645769697849
2013-11-17,0.013395812665860873,0.015567759042977247
2013-11-24,0.006904191313458874,0.004221201749650794
2013-12-01,0.0019959033617387156,0.0010503835813726603
2013-12-08,-0.0034844983416596476,-0.0003309474503594423
2013-12-15,-0.015671655462798695,-0.015640824995694858
2013-12-22,0.03016959491773008,0.024904439429378922
2013-12-29,0.015184534018264362,0.012612723382068092
2014-01-05,-0.00048643847408902374,-0.005221470015989937
2014-01-12,-0.0012777507022206924,0.006834760286587915
2014-01-19,0.0002017074852904699,-0.0027155431471940217
2014-01-26,-0.03412945066647166,-0.025865823100091334
2014-02-02,-0.010916077482590603,-0.003968929308211577
2014-02-09,0.00657122085730677,0.008418517427342787
2014-02-16,0.024147037638447166,0.024154051839130553
2014-02-23,-0.0021361502238479435,-0.0007062919750469021
2014-03-02,0.013743670379795736,0.013050783213343298
2014-03-09,0.008096419800393218,0.01057544321816728
2014-03-16,-0.022452248285252496,-0.019122631106599286
2014-03-23,0.014075650423606811,0.012789589970902515
2014-03-30,0.0013527709079541594,-0.0038126185601699003
2014-04-06,0.006324688991903082,0.004905787687954577
2014-04-13,-0.023554255103843347,-0.026234192086667885
2014-04-20,0.024134571801619487,0.026885835200925357
2014-04-27,-0.0024430825321364313,-0.0005365875482900018
2014-05-04,0.008570645689788048,0.009501540610208803
2014-05-11,0.005887873773803065,-0.0005320152901137076
2014-05-18,-0.004150155549243473,0.0004792518848180105
2014-05-25,0.0074110746753268675,0.012230637916201825
2014-06-01,0.006633361881894118,0.012240474670533574
2014-06-08,0.012879649565305185,0.014013028421687057
