Date,Dow_Jones,HighDividend,FTNT,RealEstate,SP500,Materials,Financials,Technology,Healthcare,Discretionary,20-Year Treasury Yield,US Dollar Index,VIX,CorporateBonds (t-6),Dow_Jones (t-1),Dow_Jones (t-2),Gold (t-13),Materials (t-5),Technology (t-1),Staples (t-22),Utilities (t-8),NASDAQ (t-8),10-Year Treasury Yield (t-24),5-Year Treasury Yield (t-19),20-Year Treasury Yield (t-4),20-Year Treasury Yield (t-24),15-Year Mortgage Rate (t-2),15-Year Mortgage Rate (t-23),Real GDP (t-11),VIX (t-8),Housing Starts (t-5),2y10y (t-5),5y10y (t-18),10yTrea30yFRM (t-18),Industrials
2004-05-23,-0.0035008379489129826,0.0,0.0,0.01501182734442641,-0.0020900843443031336,0.009453375164408584,0.005405697700668899,0.0061697382562457825,-0.017589652443168347,0.0026303038138042467,-0.0072202166064981865,0.0,0.00991814217895115,0.0,-0.006921380582896708,-0.011724435765954722,0.0,0.007213502728677268,-0.007652898111061401,0.0037677033198069143,-0.004979813852403203,-0.0061126817812084955,-0.00912671176912766,-0.006557377049180357,0.013461538461538414,-0.02115384615384619,0.02073876279483755,-0.022388059701492602,0.0,0.03964194373401542,0.0,0.010879547200929651,0.029508833236264853,0.04374999999999951,0.0019103486664369118
2004-05-30,0.023847452275419734,0.0,0.0,0.011195036248199286,0.02777544668002596,0.04315980661908392,0.025089868608101806,0.029636505949211855,0.019893744012840164,0.0360778366479817,-0.020000000000000018,0.0,0.005500489605988812,0.0,-0.0035008379489129826,-0.006921380582896708,0.0,0.00021437863400580737,0.0061697382562457825,0.003738090237545011,0.012093349554958666,0.003994747931428233,0.007092198581560183,0.0016718065249147762,0.007590132827324458,0.005893909626719207,0.0068443239003986855,-0.019083969465648942,0.0,0.03964194373401542,0.0,0.008995237815274226,-0.009516485629145477,0.01588697604790379,0.03165555170255585
2004-06-06,0.0046970069377458845,0.0,0.0,-0.0007031077678059106,0.0010632352994510708,-0.010147826672363802,0.0013986436483219844,-0.010421222986734313,0.010728543106433897,0.0006326657159567706,0.02226345083487935,0.0,-0.001120815526039931,0.0,0.023847452275419734,-0.0035008379489129826,0.0,-0.021650668439649023,0.029636505949211855,0.0018619390717700135,-0.007828505055014978,-0.014959712370934408,-0.025821596244131273,0.00990099009900991,0.04143126177024503,-0.025390625,-0.002606960940294223,-0.0019455252918287869,0.0,0.03964194373401542,0.0,-0.00891645069727276,-0.03883495145631033,0.014559921253383346,0.007393723866051971
2004-06-13,0.015488369039048155,0.0,0.0,-0.002009742527160796,0.01212575131737581,0.014195291359528905,0.0073323791644992475,0.022567530377854084,-0.00032165132758898984,0.013919721003789576,0.001814882032667775,0.0,0.0008422059741955978,0.0,0.0046970069377458845,0.023847452275419734,0.0,-0.011594707501059787,-0.010421222986734313,-0.004181903627901384,-0.023670900011801832,-0.027834016523091365,-0.010501159567848806,0.035947712418300526,0.001808318264014508,0.0,0.003527336860670305,0.003898635477582957,0.0,0.03964194373401542,0.0,-0.031531531531531654,0.010101010101009944,0.03370583994232168,0.01761473974826777
2004-06-20,0.0006265900546498226,0.0,0.0,0.014602061510926356,-0.0026694554719096653,0.014060715348268804,-0.006371631502845698,-0.012751642916607242,-0.0043125484125758895,-0.003682160529567602,-0.016304347826086918,0.0,0.005008880033497531,0.0,0.015488369039048155,0.0046970069377458845,0.0,0.01332717641651282,0.022567530377854084,0.007466153483693727,0.0017013040413114133,-0.0003806684674701466,0.004819277108433662,-0.01577287066246047,-0.0072202166064981865,0.044088176352705455,-0.010544815465729385,0.003883495145631022,0.0077873875800889,0.03964194373401542,0.0,0.023255813953488413,0.040000000000000036,0.026315789473684736,0.012561468805555753
2004-06-27,-0.0016313619424892511,0.0,0.0,0.019391410591580893,0.0018482929238725632,0.013867319479851536,0.0028047396757187038,0.018877548336590166,-0.013609935439253373,-0.0006271885631111696,-0.011049723756906049,0.0,0.013342228152101399,0.0,0.0006265900546498226,0.015488369039048155,0.0,0.009453375164408584,-0.012751642916607242,0.006021447509803934,-0.011465152035865067,0.012966055324446446,-0.017031630170316392,-0.03525641025641035,-0.020000000000000018,-0.04414587332053732,0.007104795737122638,-0.03868471953578345,0.0,0.018753447324875827,0.0,-0.01818181818181841,-0.019230769230769718,-0.019230769230769384,0.016059857602438
2004-07-04,-0.00980245953862069,0.0,0.0,0.018244802226123458,-0.008432395503264578,-0.0068388787708691945,-0.004894870643296856,-0.01999056843521063,-0.010841319601846422,-0.01882624250304099,-0.027932960893854775,0.0,0.003050310916077048,0.0,-0.0016313619424892511,0.0006265900546498226,0.0,0.04315980661908392,0.018877548336590166,0.002762694507203456,-0.02319560971873791,-0.004144384350942165,-0.0023276962732770023,0.023255813953488413,0.02226345083487935,-0.016064257028112428,0.005291005291005346,-0.004024144869215207,0.0,0.014335794751913489,0.0,-0.01851851851851838,-0.029223227752639358,0.0,-0.016860254855866508
2004-07-11,-0.006406443387731997,0.0,0.0,-0.008716269631014018,-0.010187740651831034,-0.0007649844269439487,-0.01651420592697317,-0.023382710426978037,-0.014280842081390688,-0.01726898825006551,0.0019157088122607746,0.0,-0.002095647701935127,0.0,-0.00980245953862069,-0.0016313619424892511,0.0,-0.010147826672363802,-0.01999056843521063,0.029385114707292104,-0.008355880902760626,-0.007148199762626151,0.012376237623762387,0.00026427061310779765,0.001814882032667775,0.010204081632652962,-0.010526315789473717,0.004040404040403844,0.0,0.00991814217895115,0.0,-0.018867924528301883,-0.01480015082956232,0.006535947712418166,0.0021436500519456114
2004-07-18,-0.005711845857047426,0.0,0.0,0.013189135966267695,-0.009129290243556909,0.008422271727999808,-0.00785989010476662,-0.03718865239009206,-0.012465922549414477,-0.013667819548133231,-0.017208413001912226,0.0,-0.004668627010941215,0.0,-0.006406443387731997,-0.00980245953862069,0.0,0.014195291359528905,-0.023382710426978037,-0.00044676916724362137,-0.0004427073178623342,0.004117088523204693,0.017114914425427896,-0.025598511808476276,-0.016304347826086918,0.010101010101010166,-0.0035460992907800915,0.012072434607645954,0.0,0.00991814217895115,0.0,-0.03846153846153866,0.00480769230769218,-0.008434112167821306,0.00285238205410554
2004-07-25,-0.018486095340423003,0.0,0.0,-0.030761719157404444,-0.015806848701879983,-0.03416799693418138,-0.007562754256101312,-0.0026445033107868055,-0.01330626726837103,-0.005938061336315692,0.011673151750972943,0.0,-0.005955116665444259,0.0,-0.005711845857047426,-0.006406443387731997,0.0,0.014060715348268804,-0.03718865239009206,0.0205268392813851,0.04525242588381895,0.03904106278913333,-0.009615384615384581,-0.010571871781836217,-0.011049723756906049,-0.010000000000000009,-0.03558718861209964,-0.013916500994035852,0.0,0.005500489605988812,0.0,-0.04499999999999993,0.0,-0.005710800620980172,-0.022040799227524666
2004-08-01,0.01933398082038784,0.0,0.0,0.007860300147016774,0.01725349936304399,0.028694667522427553,0.014877239821924126,0.014327642854996603,0.0,0.009956480361679398,0.007692307692307665,0.0,-0.0065983614926957805,0.0,-0.018486095340423003,-0.005711845857047426,0.0,0.013867319479851536,-0.0026445033107868055,0.006558069747844231,-0.006790934462217568,-0.0040870950185231125,-0.016990291262136026,0.0073260073260073,-0.027932960893854775,-0.0060606060606061,-0.0036900369003689537,-0.01814516129032251,0.0,-0.001120815526039931,0.0,0.00523560209424101,-0.009523809523809268,0.0185185185185186,0.012723008617923526
2004-08-08,-0.03321738770643956,0.0,0.0,0.010858962845121667,-0.03599743631943775,-0.04126879577818421,-0.022524289045866785,0.0077438421256140755,-0.03596123202969148,-0.04107802635941071,-0.038167938931297773,0.0,-2.626685515699778e-05,0.0,0.01933398082038784,-0.018486095340423003,0.0,-0.0068388787708691945,0.014327642854996603,0.004778776539044349,-0.0004272654523340691,0.010739808579939725,0.012345679012345734,0.014572094572094518,0.0019157088122607746,0.008130081300812941,-0.0018518518518519933,0.004106776180698102,0.0,0.0008422059741955978,0.0,0.010416666666666963,-0.0384615384615381,-0.024242424242424843,-0.04127822659038094
2004-08-15,0.003353658371652246,0.0,0.0,0.0022556338314618785,0.003182114057646679,-0.019837051926965776,0.006218105344835134,0.008991299318883428,0.013271220915773485,-0.023109234354945718,-0.003968253968254065,0.0,0.007009025082730727,0.0,-0.03321738770643956,0.01933398082038784,0.0,-0.0007649844269439487,0.0077438421256140755,-0.022049303104070717,0.0152240787009994,-0.006570434418497029,-0.02682926829268284,0.02202020202020205,-0.017208413001912226,-0.022177419354838745,0.01855287569573294,-0.002044989775051076,0.0,0.005008880033497531,0.0,0.005208333333333481,-0.010000000000000675,-0.02143798230754762,0.001123396283709388
2004-08-22,0.02884571836082994,0.0,0.0,0.0026257811943968257,0.03069271835879639,0.0066575360519085525,0.039621534402079384,0.033794703407318716,0.03327384856532323,-0.00027446623896182354,0.0019920318725101804,0.0,0.006828977555828147,0.0,0.003353658371652246,-0.03321738770643956,0.0,0.008422271727999808,0.008991299318883428,0.001407301147947404,0.008070869925993707,0.019499373651790775,-0.03508771929824561,0.022222222222222365,0.011673151750972943,-0.024742268041236914,-0.016393442622950838,-0.038934426229508046,0.0,0.013342228152101399,0.0,-0.021739130434782483,-0.010050505050505254,-0.02003576134010901,0.0317873613404136
2004-08-29,0.008987436175857288,0.0,0.0,0.01671152139079979,0.008780034709491291,0.010905285713432855,0.010489877651352675,0.009646820667661427,0.014046229507105323,0.007029844476060587,-0.001988071570576677,0.0,0.006468882502022988,0.0,0.02884571836082994,0.003353658371652246,0.0,-0.03416799693418138,0.033794703407318716,-0.004430795059802817,-0.00042102795064424825,-0.009286702244668543,-0.0181818181818183,0.022222222222222365,0.007692307692307665,-0.010570824524313016,-0.029629629629629672,0.0,0.0,0.003050310916077048,0.0,-0.004693675889328008,-0.0050505050505049165,0.0009572024164045678,0.01123619839380896
2004-09-05,0.006852684368165107,0.0,0.0,0.021823785210608015,0.006011651041582633,0.010090191247301261,0.0062279271667093905,-0.016454721347873402,0.005067669635924421,0.009468179079564099,0.009960159362550014,0.0,0.005748692394412669,0.0,0.008987436175857288,0.02884571836082994,0.0,0.028694667522427553,0.009646820667661427,0.015576177075460551,-0.005480907445239436,-0.03006492235724556,0.005291005291005346,0.013966480446927276,-0.038167938931297773,0.0,-0.009541984732824416,0.002132196162046851,0.0,-0.002095647701935127,0.0,0.03409090909090895,0.0,0.01541095890410965,0.010394494237597529
2004-09-12,0.003596639025373216,0.0,0.0,-0.006787701372745092,0.00838400846875098,-0.008879272351884127,0.008253683629876107,0.03777667626319969,-0.001008617789298727,0.007438623322983728,-0.019723865877712132,0.0,0.004308312179192031,0.0,0.006852684368165107,0.008987436175857288,0.0,-0.04126879577818421,-0.016454721347873402,0.00043837557065029564,0.020771986706909606,-0.032461059053262464,0.009224450013923802,0.013966480446927276,-0.003968253968254065,0.007478632478632563,0.0038535645472059787,0.015959715102299987,0.0,-0.004668627010941215,0.0,0.02253996003996006,0.0,0.010273972602739767,0.006030679373851822
2004-09-19,-0.0010618178810999357,0.0,0.0,-0.0027329906219139,0.004961751016304028,-0.006552351641498033,0.0023315490249604665,0.0015600810993408043,0.007377899423097967,0.01014752307063782,-0.012072434607645843,0.0,0.001427551748750755,0.0,0.003596639025373216,0.006852684368165107,0.0,-0.019837051926965776,0.03777667626319969,0.01094995234439411,-0.021594555037406038,-0.018086747286291116,0.013807863031071732,0.0019327351729586106,0.0019920318725101804,0.014520885999759314,-0.011516314779270509,0.02563580452127656,0.009412472246594472,-0.005955116665444259,0.0,0.014065934065934371,-0.022988505747126964,0.010273972602739767,0.01163858893704428
2004-09-26,-0.022231316422009484,0.0,0.0,-0.01047258319502653,-0.014935837239623773,-0.004786345907386358,-0.026342744250287486,-0.01505686215396318,-0.022780493016941294,-0.007001613941057361,-0.02647657841140527,0.0,0.009623255560761712,0.0,-0.0010618178810999357,0.003596639025373216,0.0,0.0066575360519085525,0.0015600810993408043,0.008233017652409025,0.023768930433554658,0.0013049653340421186,0.02623129095956278,-0.006326015254586648,-0.001988071570576677,0.02291526939414268,0.013592233009708687,0.012654233389101321,0.0,-0.0065983614926957805,0.0,0.0001444622792939887,-0.01149425287356326,0.0051369863013698835,-0.021336501038680122
2004-10-03,0.014297146429625096,0.0,0.0,0.0310076460940385,0.019648423277897065,-0.00241234701184595,0.016865955664719712,0.033210130004761806,-0.003770816986109482,0.012500028256622553,0.03556485355648542,0.0,0.01781895937277267,0.0,-0.022231316422009484,-0.0010618178810999357,0.0,0.010905285713432855,-0.01505686215396318,-0.003867878414225312,0.009535519890406574,0.004813375140609366,0.038004750593824355,-0.0025510204081632404,0.009960159362550014,0.031746031746031855,-0.01724137931034475,0.003824091778202643,0.0,-2.626685515699778e-05,0.0,-0.016853932584269593,-0.01149425287356326,0.0025684931506849418,0.028592281395347197
2004-10-10,-0.0142912764908254,0.0,0.0,0.0010872126422105666,-0.010031183982016856,-0.013922142151066963,-0.0031101541998772575,-0.0030611973798900793,-0.035788319349273845,-0.0015831599330274893,-0.008080808080808133,0.0,-0.0006644518272426181,0.0,0.014297146429625096,-0.022231316422009484,0.0,0.010090191247301261,0.033210130004761806,-0.010353854941445029,0.004927803917611051,-0.011069927673156621,0.02517162471395884,-0.025575447570332477,-0.019723865877712132,0.013461538461538414,-0.005847953216374324,0.01904761904761898,0.0,0.007009025082730727,0.0,-0.034285714285714586,-5.551115123125783e-17,-0.006211180124223725,-0.01424600536768239
2004-10-17,-0.012214336010330618,0.0,0.0,0.015745210753446814,-0.011109427618132717,-0.02603993045171671,-0.027382809189005597,-0.004605799994045312,-0.011063507275536844,-0.003487796106425245,-0.014256619144602856,0.0,0.007646497490634008,0.0,-0.0142912764908254,0.014297146429625096,0.0,-0.008879272351884127,-0.0030611973798900793,-0.009590353198246193,0.009808492169054439,0.0010128283618986988,0.018166169499836515,0.04199475065616798,-0.012072434607645843,0.007590132827324458,0.0039215686274509665,0.02073876279483755,0.0,0.006828977555828147,0.0,-0.017142857142857182,-0.018518518518518712,-0.006938747607328627,-0.008107445269545988
2004-10-24,-0.016340998856713806,0.0,0.0,-0.005790734132633424,-0.011415469027522995,-0.018937779869163784,-0.023521211794891417,-0.0015426907611487684,-0.024178906482480667,-0.004454240272076637,-0.018595041322314043,0.0,0.007646497490634008,0.0,-0.012214336010330618,-0.0142912764908254,0.0,-0.006552351641498033,-0.004605799994045312,-0.002200566527226444,0.003641894622835151,0.0018192383490917563,0.005580357142857095,0.007556675062972307,-0.02647657841140527,0.04143126177024503,0.0234375,0.0068443239003986855,0.0,0.006468882502022988,0.0,-0.00857142857142848,-0.03703703703703687,-0.0014551349662098034,-0.012792892695891234
2004-10-31,0.026800069724698172,0.0,0.0,0.017114818340052684,0.029184824849135982,0.0329292953832474,0.044160466747311,0.027806783470334606,0.04105000293908789,0.03739247117097255,0.008421052631578885,0.0,0.015957446808510634,0.0,-0.016340998856713806,-0.012214336010330618,0.0,-0.004786345907386358,-0.0015426907611487684,0.01676272721962624,0.014516063535765955,-0.009457107698770506,-0.003131524008350761,-0.015000000000000013,0.03556485355648542,0.001808318264014508,-0.019083969465648942,-0.002606960940294223,0.0,0.005748692394412669,0.0,-0.012658227848101,0.0007122507122509503,0.009512090316027844,0.03203781017492524
2004-11-07,0.03825568026010173,0.0,0.0,0.00895382178825821,0.03604210568777422,0.039575434072850246,0.0283116011588207,0.035570578162245736,0.020604212245153075,0.03604392258359179,0.02713987473903967,0.0,-0.03684971098265899,0.0,0.026800069724698172,-0.016340998856713806,0.0,-0.00241234701184595,0.027806783470334606,0.007808509189056512,0.003975036549327626,0.027015786916991358,-0.006263048016701522,-0.018921319796954328,-0.008080808080808133,-0.0072202166064981865,-0.013618677042801397,0.003527336860670305,0.0,0.004308312179192031,0.0,-0.018987341772151667,0.01341681574239717,0.009512090316027844,0.04011139999000024
2004-11-14,0.01372104073583591,0.0,0.0,-0.015379852788771853,0.01287530390078695,0.028550740589006196,0.013935917579576573,0.018867913156804805,0.003828567038066666,0.01724694522293646,-0.00203252032520318,0.0,-0.01204826134279241,0.0,0.03825568026010173,0.026800069724698172,0.0,-0.013922142151066963,0.035570578162245736,0.009470763508091062,0.004364662780864226,0.008330160712062495,-0.021008403361344463,-0.008658888857727753,-0.014256619144602856,-0.020000000000000018,-0.01183431952662728,-0.010544815465729385,0.0,0.001427551748750755,0.0,-0.012658227848101111,-0.023461012311901785,0.009144323071830662,0.024815916900831292
2004-11-21,-0.004994096286229821,0.0,0.0,-0.002744188944083903,-0.008603421945332923,-0.008224827405945323,-0.01810243519362542,-0.002374040230322283,-0.014909655988636028,-0.013446552644029164,-0.004073319755600879,0.0,-0.01204826134279241,0.0,0.01372104073583591,0.03825568026010173,0.0,-0.02603993045171671,0.018867913156804805,-0.005672316555130008,-0.011924162112578407,-0.016025415503618246,0.025751072961373467,-0.008226580049784438,-0.018595041322314043,0.02226345083487935,0.0139720558882237,0.007104795737122638,0.0,0.009623255560761712,0.0,-0.012658227848101111,-0.023461012311901785,-0.0065789473684209065,-0.006545023534229699
2004-11-28,0.0033476382934085613,0.0,0.0,0.026064152925839634,0.007920407625521042,0.026606649634356216,0.012974287295758336,0.003807598404859558,0.007040032355336567,0.019851904097890616,0.002044989775051187,0.0,0.013022411193103212,0.0,-0.004994096286229821,0.01372104073583591,0.0,-0.018937779869163784,-0.002374040230322283,-0.012914198571335356,0.015687432164585013,0.033370917144582846,0.006276150627614996,-0.02197802197802201,0.008421052631578885,0.001814882032667775,0.015748031496062964,0.005291005291005346,0.0,0.01781895937277267,0.0,0.013793103448275668,0.0020897832817334816,0.0,0.0052702057543967396
2004-12-05,0.007338379636236292,0.0,0.0,0.030821487567608497,0.00760423398007215,-0.010770709206227136,0.01179645331791579,0.02512995113837202,0.02271903334323344,-0.004067449024934944,0.010204081632652962,0.0,-0.0010702323381499568,0.0,0.0033476382934085613,-0.004994096286229821,0.0,0.0329292953832474,0.003807598404859558,-0.0030525879119898125,0.011089433111570957,-0.011445773364033407,-0.018711018711018657,0.03651685393258419,0.02713987473903967,-0.016304347826086918,-0.0019379844961240345,-0.010526315789473717,0.0,-0.0006644518272426181,0.0,0.027586206896551335,0.039473684210526105,-0.006666666666666543,0.01212314720770924
2004-12-12,-0.0017979142997875952,0.0,0.0,0.010268133488737563,0.0006709755577123389,-0.013609901816443948,0.0006659604288525856,-0.01572549409168933,0.007860566517432055,0.0035006741616079307,-0.024242424242424288,0.0,-0.0010702323381499568,0.0,0.007338379636236292,0.0033476382934085613,0.0,0.039575434072850246,0.02512995113837202,0.0026241279806258344,0.0019583670318279456,-0.004411512071734736,-0.012711864406779627,0.020968454066563114,-0.00203252032520318,-0.011049723756906049,0.0,-0.0035460992907800915,0.0,0.007646497490634008,0.0,0.027586206896551335,0.039473684210526105,-0.0002564102564102666,-0.0012950568131214757
2004-12-19,0.011320341850600046,0.0,0.0,-0.0004071122683999562,0.005650079709183853,0.01489403801654321,0.005207188323399059,0.004509786405098026,0.01021144975930488,0.006904529408620741,0.0041407867494822614,0.0,-0.008251165551791062,0.0,-0.0017979142997875952,0.007338379636236292,0.0,0.028550740589006196,-0.01572549409168933,-0.004799008828450191,0.0031276368179327108,0.0019042713305976733,-0.03862660944205998,0.005651203570859242,-0.004073319755600879,-0.027932960893854775,0.01553398058252431,-0.03558718861209964,0.01022027368972056,0.007646497490634008,0.0,-0.00220689655172418,0.025000000000000577,0.009574813372281499,0.00732059031518939
2004-12-26,0.015206671563148921,0.0,0.0,-0.0005254323621426416,0.01113471046168657,0.01948725850483668,0.018993697614566152,0.009542398687848896,0.00875417850820881,0.009557241145911277,0.0020618556701033075,0.0,-0.00019159490566567072,0.0,0.011320341850600046,-0.0017979142997875952,0.0,-0.008224827405945323,0.004509786405098026,-0.030249949452816116,0.0237719931219873,0.031250966053740115,0.0022321428571427937,0.002941176470588225,0.002044989775051187,0.0019157088122607746,-0.017208413001912226,-0.0036900369003689537,0.0,0.015957446808510634,0.0,-0.031999999999999695,0.00030487804878076563,0.006329113924050445,0.010672485829097633
2005-01-02,-0.005917242899848962,0.0,0.0,0.006316298635848261,0.0008282611395622475,-0.003018252557750456,-0.0016347837159658152,-0.0023631370933552276,0.007676949971868741,0.012334885220595115,-0.002057613168724437,0.0,0.015048908954100826,0.0,0.015206671563148921,0.011320341850600046,0.0,0.026606649634356216,0.009542398687848896,-0.007685397548426676,0.02550478832220837,0.032379886221238996,-0.024498886414254017,0.0,0.010204081632652962,-0.017208413001912226,-0.0058365758754862496,-0.0018518518518519933,0.0,-0.03684971098265899,0.0,-0.031999999999999695,-0.024390243902439046,0.006289308176101072,-0.005759995337656587
2005-01-09,-0.015533596365245428,0.0,0.0,0.006364547462926806,-0.020103879989899265,-0.03329993629651384,-0.015067612149094689,-0.03126485667002277,-0.014574564527057743,-0.027202971084373972,0.006185567010309256,0.0,0.015048908954100826,0.0,-0.005917242899848962,0.015206671563148921,0.0,-0.010770709206227136,-0.0023631370933552276,-0.015945021249764157,0.032665080362950905,0.022756995212116493,0.01598173515981749,0.0029239766081872176,-0.024242424242424288,0.011673151750972943,0.013698630136986134,0.01855287569573294,0.0,-0.01204826134279241,0.0,-0.031999999999999695,-0.025000000000000577,-0.01875000000000071,-0.028967090303436138
