Date,Technology,Technology_Prediction,Dow_Jones,RealEstate,SP500,Energy,Financials,Industrials,Staples,Healthcare,Discretionary,NASDAQ,1-Month Treasury Yield,15-Year Mortgage Rate,CorporateBonds (t-9),Dow_Jones (t-11),Materials (t-6),Energy (t-9),Utilities (t-3),Utilities (t-8),Healthcare (t-2),Healthcare (t-6),Healthcare (t-7),Discretionary (t-4),Discretionary (t-9),NASDAQ (t-4),NASDAQ (t-7),10-Year Treasury Yield (t-4),Federal Funds Effective Rate (t-11),Federal Funds Effective Rate (t-12),1-Month Treasury Yield (t-5),15-Year Mortgage Rate (t-1),15-Year Mortgage Rate (t-6),30-Year Mortgage Rate (t-1),30-Year Mortgage Rate (t-9),2y20y (t-10),10yTrea30yFRM (t-4)
2020-04-26,-0.0070580318755673055,-0.007687337808056372,-0.018974667208085938,-0.04363243154440566,-0.012803771303215083,0.019734964518858922,-0.029030863607294788,-0.02424722711841898,-0.02958671549702485,-0.004861908858158404,-0.006021499291884003,-0.0018057647416502842,0.0,0.021428571428571352,0.006333678187865122,0.03105298204295992,0.01536416334612567,0.0015268082058432775,-0.06986340905958444,0.005921303210816881,0.04190248458567214,-0.00889054949078616,-0.00889054949078616,-0.05752190478502861,0.007893802107133974,-0.01723450514465652,0.0009629559464752191,-0.02127659574468077,-0.0062893081761006275,0.02580645161290329,0.0005971337579617833,0.010830324909747224,-0.03070287345847761,-0.006006006006005982,0.0057636887608070175,-0.030416666666666703,0.055335968379446765
2020-05-03,0.0030464101715719227,2.231441569901955e-05,-0.0023126153515775627,0.009619233194829935,-0.0006361739091413909,0.027631740486834366,0.014719334579212484,0.011369038879455617,-0.01856587492670103,-0.024528883687244596,-8.915971987100146e-05,-0.003424549082375994,0.0,-0.03146853146853146,0.011189154951482427,0.011504519271675395,-0.010957718089979085,-0.03462502081764762,-0.0373976740806341,0.002534350820481049,0.028940889295168637,-0.06680385309388615,-0.00889054949078616,-0.05752190478502861,-0.01037128127282988,-0.01723450514465652,0.0009629559464752191,-0.02127659574468077,0.0,-0.0062893081761006275,0.0,0.021428571428571352,-0.026460046384145064,0.0060422960725075026,-0.011461318051575908,-0.02083333333333337,0.011235955056179803
2020-05-10,0.06614175134282485,0.03735231007788476,0.026719502661413985,0.015834565686590252,0.0341243247405012,0.03552851645480981,0.010426362689191837,0.013489896759678599,0.008677433399963963,0.016150544187250038,0.044725749760213596,0.060008495745714985,0.0,-0.014440433212996373,0.015856487172204448,-0.00104176141695278,-0.03727959952608384,-0.06118845214981916,-0.02072129740192652,-0.03535800531471961,-0.004861908858158404,0.0210612817228486,-0.06680385309388615,0.0005322870661690349,-0.010187398982184015,0.0218331486964779,-0.00813577459909065,0.02269503546099294,0.0,0.0,0.0,-0.03146853146853146,-0.03999910466469697,-0.03003003003003002,-0.04637681159420293,2.220446049250313e-16,-0.03703703703703709
2020-05-17,-0.013821430243431188,-0.014450507719498969,-0.025641406914039377,0.04575516718490069,-0.021064237123847085,0.0691858312369682,-0.055630416179316855,-0.022172891459719124,-0.012560223625515787,0.010159785221386608,-0.01518006745613254,-0.011704527253712738,0.0,-0.003663003663003539,-0.04820387107227342,0.0016322263953294502,-0.03727959952608384,-0.06118845214981916,-0.03651065570216927,-0.06986340905958444,-0.024528883687244596,0.0210612817228486,0.0210612817228486,0.02628248981274134,-0.010187398982184015,0.029547518897981018,-0.01723450514465652,0.06666666666666665,0.0,0.0,0.0,-0.014440433212996373,-0.03424657534246578,0.009287925696594312,-0.012550107924761078,2.220446049250313e-16,0.03846153846153855
2020-05-24,0.03230983537563237,0.028563885521933355,0.03364152032284262,0.05961148856476384,0.031996711416123924,0.03823109522511914,0.04133026800069217,0.0010790249940231256,0.0013939565945944032,-0.00796648003981204,0.04979227646722917,0.03439217091187885,0.0,-0.007352941176470562,-0.01851374603530076,0.016852494896239856,-0.029919472250750534,-0.004120578062660085,-0.041838109919968614,-0.06986340905958444,0.016150544187250038,0.04190248458567214,0.0210612817228486,-0.006021499291884003,-0.03385465188360631,-0.0018057647416502842,-0.01723450514465652,0.06666666666666665,0.004587155963302725,0.0,0.0,-0.003663003663003539,-0.01773049645390068,0.006134969325153339,-0.009909647333139038,2.220446049250313e-16,0.007407407407407307
2020-05-31,0.01533837479854494,0.024741255801823358,0.03842688648608705,0.05961148856476384,0.030056817608303144,0.03823109522511914,0.05465236004476948,0.0599937296671631,0.030624861641622925,0.034029331831292975,0.024416341193398194,0.017725205741706995,0.0,-0.029629629629629672,0.0473406248126258,0.016852494896239856,-0.015258947708537807,0.05294729602449899,0.00501072556653126,-0.06986340905958444,0.010159785221386608,0.028940889295168637,0.04190248458567214,-8.915971987100146e-05,-0.05752190478502861,-0.003424549082375994,0.0218331486964779,0.06666666666666665,0.00917431192660545,0.004587155963302725,0.0,-0.007352941176470562,0.010830324909747224,-0.012195121951219412,-0.04483365949119372,-0.011904761904761807,-0.04779411764705899
2020-06-07,0.03511276509067085,0.033375005256119354,0.0678362975778215,0.002301761252337775,0.04935574155313671,0.007276359213270078,0.06797445208884678,0.0599937296671631,0.020091036776744176,0.001941563646949085,0.056848334824856295,0.03416379327998498,0.0,0.0,0.0010666082644850139,-0.0048621989437308555,-0.007958550441658385,0.05294729602449899,-0.024038424337717634,-0.0373976740806341,-0.00796648003981204,-0.004861908858158404,0.028940889295168637,0.044725749760213596,-0.05752190478502861,0.060008495745714985,0.029547518897981018,0.06666666666666665,0.00917431192660545,0.00917431192660545,0.0,-0.029629629629629672,0.021428571428571352,-0.0277777777777779,-0.0485714285714286,-0.023809523809523836,0.015444015444015413
2020-06-14,-0.019721878783818925,-0.033427195002678774,-0.05450440098519205,-0.025614231338696947,-0.04737884499561895,-0.006278239597982793,0.00629453687795678,0.005957518094322101,-0.03806689779566419,-0.0543552287903859,-0.04502858644387642,-0.02295380779647549,0.0,0.0,0.01768266787082373,-0.026576892783701567,0.01865213244275621,0.027063385855695565,0.030468839662880942,-0.02072129740192652,0.034029331831292975,-0.024528883687244596,-0.004861908858158404,-0.01518006745613254,0.0005322870661690349,-0.011704527253712738,-0.0018057647416502842,0.03125,0.004587155963302725,0.00917431192660545,0.0,0.0,-0.03146853146853146,0.009523809523809712,0.0,-0.023809523809523836,0.0076045627376426506
2020-06-21,0.028467887475892795,0.01935172581363044,0.010935207984921425,-0.006069444243992583,0.01902695421057099,-0.03588886070201053,-0.023040452661537314,-0.017217443151261003,0.025808635635817145,0.032274523238664754,0.016275796590904834,0.037263285317632455,0.0,-0.01526717557251911,0.0009142032161737479,-0.026576892783701567,0.03327427127536686,0.01045722010287553,0.056834127337876295,-0.03651065570216927,0.001941563646949085,0.016150544187250038,-0.024528883687244596,0.04979227646722917,0.02628248981274134,0.03439217091187885,-0.003424549082375994,0.008049242424242431,0.0,0.004587155963302725,0.0,0.0,-0.014440433212996373,0.00943396226415083,-0.006006006006005982,-0.0336438923395444,-0.03396226415094339
2020-06-28,-0.0041094911817119995,-0.029871795740135706,-0.03253441001374746,-0.04087784338625278,-0.027831738509260462,-0.06549948180603826,-0.05237544220103141,-0.040392404396844106,-0.03429735621601415,-0.028058596657613344,-0.02623463953122429,-0.018992369728027758,0.0,0.003875968992248069,0.00011435942753590389,-0.0018521771424887534,-0.03067840145053835,0.019734964518858922,0.02512988889708012,-0.041838109919968614,-0.0543552287903859,0.010159785221386608,0.016150544187250038,0.024416341193398194,-0.006021499291884003,0.017725205741706995,0.060008495745714985,0.008049242424242431,0.0,0.0,0.0,-0.01526717557251911,-0.003663003663003539,-0.024922118380062308,0.0060422960725075026,-0.043478260869564966,-0.04296875
2020-07-05,0.036734410852809374,0.03946512969690146,0.03211091926214804,0.05020271414369093,0.0405932461275571,0.022733412803948028,0.01727190702318815,0.04293929517093886,0.032557269709078795,0.04194413861573709,0.046545353621650465,0.0461617314022178,0.0,-0.01158301158301156,-0.0010971221547750876,0.001948935645319061,0.04049544993730514,0.027631740486834366,-0.041183108294827964,0.00501072556653126,0.032274523238664754,-0.00796648003981204,0.010159785221386608,0.056848334824856295,-8.915971987100146e-05,0.03416379327998498,-0.011704527253712738,-0.015151515151515138,0.0,0.0,0.0,0.003875968992248069,-0.007352941176470562,0.0,-0.03003003003003002,-0.043478260869564966,-0.03985172193877545
2020-07-12,0.026693085023397067,0.023111046227086325,0.009287523815767695,-0.02265656686382267,0.01716671230414324,-0.04820538100643734,0.021332084171905796,-0.01406206185328096,0.02203784023817379,-0.00875985519098843,0.02934152652239308,0.04014747317249756,0.0,-0.01953125000000011,-0.004009346718818363,-0.018974667208085938,0.04405274533688064,0.03552851645480981,-0.020112411010586695,-0.024038424337717634,-0.028058596657613344,0.034029331831292975,-0.00796648003981204,-0.04502858644387642,0.044725749760213596,-0.02295380779647549,0.03439217091187885,-0.014084507042253502,0.0,0.0,0.0,-0.01158301158301156,-0.029629629629629672,-0.019169329073482455,0.009287925696594312,-0.043478260869564966,-0.04385754301720679
2020-07-19,-0.011565335948802713,0.004033476429949775,0.0235047559851691,0.007005522885269455,0.013004299214384174,0.03235755907468585,0.020886789525402127,0.05866812524482179,0.021562236195183937,0.05143484420690658,0.003975561729630206,-0.010760597222711499,0.0,-0.01195219123505964,0.0046006233823381315,-0.0023126153515775627,0.04761004073645614,0.0691858312369682,-0.03216752528143485,0.030468839662880942,0.04194413861573709,0.001941563646949085,0.034029331831292975,0.016275796590904834,-0.01518006745613254,0.037263285317632455,0.017725205741706995,-0.014084507042253502,0.0,0.0,0.0,-0.01953125000000011,0.0,-0.013029315960912058,0.006134969325153339,0.06741573033707882,-0.019291848970993397
2020-07-26,-0.01525804627801175,-0.007291580528980828,-0.00768557216123722,-0.006956786955047978,-0.002610936002347519,0.022349473660131736,0.013361178197788703,-0.002222595966778207,0.008767666338094227,-0.00746060415266292,0.012701729888888735,-0.01333030597938667,0.0,0.024193548387096753,0.003434453894124445,0.026719502661413985,0.020712189653905977,0.03823109522511914,0.04929306096798469,0.056834127337876295,-0.00875985519098843,-0.0543552287903859,0.001941563646949085,-0.02623463953122429,0.04979227646722917,-0.018992369728027758,0.03416379327998498,0.02420774647887325,0.0,0.0,0.0,-0.01195219123505964,0.0,-0.01650165016501648,-0.012195121951219412,0.06741573033707882,0.01239669421487588
2020-08-02,0.049715017302800035,0.017905721489084668,-0.001284146725938462,0.04521725667581822,0.017576603450550454,-0.03945632051379766,-0.009888716528181019,-0.00153094477762028,0.009174468838864858,0.004091293743639035,0.01077174258400082,0.03686994293950874,0.0,-0.011811023622047334,0.003080372563637468,-0.025641406914039377,-0.0020202132931478323,0.03823109522511914,-0.0022452811591203714,0.02512988889708012,0.05143484420690658,0.032274523238664754,-0.0543552287903859,0.046545353621650465,0.024416341193398194,0.0461617314022178,-0.02295380779647549,0.009191176470588203,0.0,0.0,0.0,0.024193548387096753,-0.01526717557251911,0.010067114093959662,-0.0277777777777779,0.06741573033707882,-0.02448979591836742
2020-08-09,0.029973612769700342,0.02653478633896725,0.038850014445519276,0.00926151579317791,0.024653928363691957,0.03191812477763989,0.03370778668983432,0.047399899756567665,0.01291854041119933,0.008338989272341779,0.02467163173527198,0.024728177988206257,0.0,-0.027888446215139417,-0.00479751158579389,0.03364152032284262,-0.02475261624020164,0.007276359213270078,0.04223654396936105,-0.041183108294827964,-0.00746060415266292,-0.028058596657613344,0.032274523238664754,0.02934152652239308,0.056848334824856295,0.04014747317249756,0.037263285317632455,-0.044117647058823595,0.0,0.0,0.0,-0.011811023622047334,0.003875968992248069,-0.006644518272425071,0.009523809523809712,0.06741573033707882,0.008368200836819994
2020-08-16,0.001230837665078477,0.008052586271774026,0.018862501892567662,-0.013764642112760073,0.006784908273868462,0.027165186725167434,0.01368782408949265,0.031944582749261485,0.0102346718901003,0.0036650294214555235,0.022866533063633954,0.000755549059514804,0.0,0.008196721311475308,0.005152551481062195,0.03842688648608705,0.0557899752298856,-0.006278239597982793,0.0011625760043618705,-0.020112411010586695,0.004091293743639035,0.04194413861573709,-0.028058596657613344,0.003975561729630206,-0.04502858644387642,-0.010760597222711499,-0.018992369728027758,-0.029751131221719518,0.0,0.0,0.0,-0.027888446215139417,-0.01158301158301156,-0.03678929765886296,0.00943396226415083,0.028945960406634663,-0.020746887966804906
2020-08-23,0.035651581564739354,0.012533171728038582,0.00035158841178439815,-0.004529981717986464,0.007837580217599838,-0.05655960395051396,-0.03455146396041886,-0.013930195616565832,0.0021820493301967225,0.00018733679572235928,0.018037258072116202,0.0265443363175919,0.0,0.03252032520325199,0.002506630201145388,0.0678362975778215,0.007995844069849767,-0.03588886070201053,0.009124057319447543,-0.03216752528143485,0.008338989272341779,-0.00875985519098843,0.04194413861573709,0.012701729888888735,0.016275796590904834,-0.01333030597938667,0.0461617314022178,-0.04159061277705345,0.0,0.0,0.0,0.008196721311475308,-0.01953125000000011,0.0277777777777779,-0.024922118380062308,-0.021565934065934073,0.025423728813559254
2020-08-30,0.04425994812236245,0.02749055152605106,0.02653149794430587,0.021399577909307688,0.03269724454522427,0.01137943783729356,0.04319207648941403,0.030608367960762273,0.022861536673907334,0.011046611869946599,0.029757864399017953,0.03393183089802787,0.0,-0.03149606299212604,0.0021593999204170267,-0.05450440098519205,0.05466459829558379,-0.06549948180603826,0.010849915181194048,0.04929306096798469,0.0036650294214555235,0.05143484420690658,-0.00875985519098843,0.01077174258400082,-0.02623463953122429,0.03686994293950874,0.04014747317249756,-0.01571648690292765,0.0,0.0,0.0,0.03252032520325199,-0.01195219123505964,0.01013513513513531,0.0,-0.033608058608058655,0.00826446280991755
2020-09-06,-0.04092244885552376,-0.025808187204253524,-0.01719573239279204,-0.007585662448256314,-0.02284802234507244,-0.04308444547234047,-0.0027601498000237035,-0.01205740116263554,-0.0034970826541557143,-0.021296365142268847,-0.022387340034262126,-0.032704523299092125,0.0,-0.016260162601625994,0.003540440517143084,0.010935207984921425,0.005068711055399078,0.022733412803948028,-0.018051721845553592,-0.0022452811591203714,0.00018733679572235928,-0.00746060415266292,0.05143484420690658,0.02467163173527198,0.046545353621650465,0.024728177988206257,-0.010760597222711499,-0.01571648690292765,0.0,0.0,0.0,-0.03149606299212604,0.024193548387096753,-0.026755852842809347,-0.019169329073482455,-0.05769230769230782,-0.04508196721311486
2020-09-13,-0.04368440514813765,-0.02363474389414678,-0.016609138658706946,-0.022324779211503,-0.024841770706803157,-0.06452525183895064,-0.02293399100346538,-0.0029547441022178544,-0.013579419089640221,-0.010501463000749944,-0.007406884359014487,-0.0406236013274468,0.0,-0.02066115702479332,0.002263929614412463,-0.03253441001374746,-0.01805747770761057,-0.04820538100643734,-0.01589935671512477,0.04223654396936105,0.011046611869946599,0.004091293743639035,-0.00746060415266292,0.022866533063633954,0.02934152652239308,0.000755549059514804,-0.01333030597938667,0.010323574730354251,0.0,0.0,0.0,-0.016260162601625994,-0.011811023622047334,0.0068728522336769515,-0.013029315960912058,0.0017660910518053075,-0.03433476394849788
2020-09-20,-0.010623282002030332,-0.005882878155519667,0.0003294749168023525,0.0026061631835265775,-0.006245655239983661,-0.017087936131245762,-0.001214119996235552,0.01507548918870727,-0.01484920930911715,0.009083086848428179,-0.014924739266893194,-0.005552978733646241,0.0,-0.008438818565400852,0.0035017341484842035,0.03211091926214804,0.022365784364129393,0.03235755907468585,-0.005890234382756598,0.0011625760043618705,-0.021296365142268847,0.008338989272341779,0.004091293743639035,0.018037258072116202,0.003975561729630206,0.0265443363175919,0.03686994293950874,0.004668304668304535,0.0,0.0,0.0,-0.02066115702479332,-0.027888446215139417,-0.023890784982935287,-0.01650165016501648,0.03582057823129259,0.002832618025751077
2020-09-27,0.021764257960402933,0.0010810646527636895,-0.01743083276549029,-0.021082699802214666,-0.005806469667788305,0.0007611623674845802,-0.04298224440163034,-0.025294787098572913,-0.00431184642232052,-0.019995672519011798,0.002340349676541731,0.011143905636455065,0.0,0.02127659574468077,0.0036011061667755584,0.009287523815767695,0.014908338748741423,0.022349473660131736,0.005078838766790605,0.009124057319447543,-0.010501463000749944,0.0036650294214555235,0.008338989272341779,0.029757864399017953,0.012701729888888735,0.03393183089802787,0.024728177988206257,-0.03763138138138139,0.0,0.0,0.0,-0.008438818565400852,0.008196721311475308,0.0034965034965035446,0.010067114093959662,0.01041666666666674,0.0499539170506913
2020-10-04,0.008776651379009737,0.014578754506075852,0.01877054148742774,0.051774856511822565,0.015544364720411208,0.0108338084067936,0.03448267005293082,0.01464243664768694,0.01681463169318187,0.01106570956467734,0.030225230671622638,0.014794436214625062,0.0,-0.01666666666666672,0.0032524045850039762,0.0235047559851691,-0.011815415814944163,-0.03945632051379766,-0.00741122394887439,0.010849915181194048,0.009083086848428179,0.00018733679572235928,0.0036650294214555235,-0.022387340034262126,0.01077174258400082,-0.032704523299092125,0.000755549059514804,-0.048235735735735696,0.0,0.0,0.0,0.02127659574468077,0.03252032520325199,0.010452961672473782,-0.006644518272425071,-0.006027621722846432,0.0038669605289520237
2020-10-11,0.04558891248016339,0.0375022779796983,0.032983956259956315,0.011731807335763733,0.038970842257833205,0.05049467165507715,0.03827163865598382,0.03994331287107444,0.02558499609725806,0.04032272052004737,0.03453145304813354,0.04559097137596746,0.0,0.004237288135593209,0.000884810538522629,-0.00768557216123722,0.033608033331159026,0.03191812477763989,-0.00695742016542833,-0.018051721845553592,-0.019995672519011798,0.011046611869946599,0.00018733679572235928,-0.007406884359014487,0.02467163173527198,-0.0406236013274468,0.0265443363175919,-0.06944444444444431,0.0,0.0,0.0,-0.01666666666666672,-0.03149606299212604,-0.006896551724137945,-0.03678929765886296,-0.005488828619398145,-0.052173913043478515
2020-10-18,0.007821628276934112,0.0037550312549883337,0.0005510111600286471,-0.02378966652249337,0.001268625895168407,-0.019486837328880235,-0.009512549777518697,0.011026954228950725,0.006540958295886856,-0.004060676292680698,-0.003520463149497055,0.007911883587079283,0.0,-0.008438818565400852,-0.011524058631631862,-0.001284146725938462,0.0073472272534305105,0.027165186725167434,0.012047440757145145,-0.01589935671512477,0.01106570956467734,-0.021296365142268847,0.011046611869946599,-0.014924739266893194,0.022866533063633954,-0.005552978733646241,0.03393183089802787,0.04477611940298498,0.0,0.0,0.0,0.004237288135593209,-0.016260162601625994,-0.003472222222222099,0.0277777777777779,-0.005488828619398145,2.220446049250313e-16
2020-10-25,-0.022126714679089887,-0.00526921628753796,-0.009196897511259738,-0.007959887063654025,-0.00434803986154908,0.006624635807776169,0.010404165979933655,-0.005269368201737845,-0.011787838217541924,-0.0009264627647218582,0.0009161752209339014,-0.010562367105469761,0.0,-0.008510638297872353,0.004754095018892901,0.038850014445519276,0.009776377031307293,-0.05655960395051396,0.033548966760322374,-0.005890234382756598,0.04032272052004737,-0.010501463000749944,-0.021296365142268847,0.002340349676541731,0.018037258072116202,0.011143905636455065,-0.032704523299092125,-0.05714285714285705,0.0,0.0,0.0,-0.008438818565400852,-0.02066115702479332,-0.020905923344947785,0.01013513513513531,0.003002712127082585,0.022935779816513735
2020-11-01,-0.043062757982329836,-0.040763106411918285,-0.06451630653554818,-0.04320427009211336,-0.029995108625452738,-0.05495229680816216,-0.05504941113951711,-0.03528230570444718,-0.04786657489042301,-0.029029366454844163,-0.06549452077119022,-0.03284764429892789,0.0,-0.0042918454935623185,-0.006421339308176344,0.018862501892567662,0.009989622456414438,0.01137943783729356,0.045971313050891194,0.005078838766790605,-0.004060676292680698,0.009083086848428179,-0.010501463000749944,0.030225230671622638,0.029757864399017953,0.014794436214625062,-0.0406236013274468,0.0017316017316017507,0.0,0.0,0.0,-0.008510638297872353,-0.008438818565400852,-0.003558718861210064,-0.026755852842809347,-0.01164417791104444,-0.013452914798206428
